id,source_partition,path,brightness_mean,contrast_std,laplacian_variance,foreground_fraction,foreground_box_fraction,background_fraction
15530,train,data/raw/teacher/train/images_train/15530.jpg,0.78065658,0.26416394,0.03635618,0.46395833,0.66625000,0.53604167
15561,train,data/raw/teacher/train/images_train/15561.jpg,0.79659808,0.29358152,0.06505675,0.38104167,0.68250000,0.61895833
15583,train,data/raw/teacher/train/images_train/15583.jpg,0.78133190,0.25981006,0.03029681,0.46145833,0.62541667,0.53854167
15611,train,data/raw/teacher/train/images_train/15611.jpg,0.73947704,0.39715067,0.04832467,0.31479167,0.40833333,0.68520833
15632,train,data/raw/teacher/train/images_train/15632.jpg,0.77572095,0.35654491,0.04266834,0.29708333,0.41083333,0.70291667
15651,train,data/raw/teacher/train/images_train/15651.jpg,0.82264447,0.29990128,0.03326785,0.27000000,0.36229167,0.73000000
15681,train,data/raw/teacher/train/images_train/15681.jpg,0.86176646,0.20106982,0.02711371,0.39979167,0.64187500,0.60020833
15698,train,data/raw/teacher/train/images_train/15698.jpg,0.81334668,0.26643214,0.04392048,0.45937500,0.65770833,0.54062500
15719,train,data/raw/teacher/train/images_train/15719.jpg,0.94003588,0.14085208,0.02560018,0.27812500,0.44625000,0.72187500
15739,train,data/raw/teacher/train/images_train/15739.jpg,0.88188088,0.23573010,0.04008083,0.26604167,0.40625000,0.73395833
15758,train,data/raw/teacher/train/images_train/15758.jpg,0.79875857,0.30034864,0.04101076,0.45020833,0.61750000,0.54979167
15771,train,data/raw/teacher/train/images_train/15771.jpg,0.85117525,0.31368238,0.02810576,0.19312500,0.34000000,0.80687500
15792,train,data/raw/teacher/train/images_train/15792.jpg,0.63799191,0.28666124,0.03481929,0.69062500,0.78333333,0.30937500
15814,train,data/raw/teacher/train/images_train/15814.jpg,0.63159764,0.25757587,0.05577389,0.77208333,0.91666667,0.22791667
15831,train,data/raw/teacher/train/images_train/15831.jpg,0.90702659,0.19252817,0.04083492,0.27750000,0.56145833,0.72250000
15850,train,data/raw/teacher/train/images_train/15850.jpg,0.92230207,0.20366904,0.01688303,0.14979167,0.24166667,0.85020833
15864,train,data/raw/teacher/train/images_train/15864.jpg,0.89747012,0.23490551,0.03017081,0.17687500,0.27500000,0.82312500
15881,train,data/raw/teacher/train/images_train/15881.jpg,0.93919039,0.15168807,0.01347420,0.15958333,0.23333333,0.84041667
15898,train,data/raw/teacher/train/images_train/15898.jpg,0.93775177,0.16680416,0.02013326,0.15354167,0.25833333,0.84645833
15923,train,data/raw/teacher/train/images_train/15923.jpg,0.75172973,0.33306116,0.04292008,0.37270833,0.49541667,0.62729167
15942,train,data/raw/teacher/train/images_train/15942.jpg,0.81140566,0.34777296,0.01963108,0.23666667,0.26125000,0.76333333
15961,train,data/raw/teacher/train/images_train/15961.jpg,0.89606649,0.26245606,0.03768257,0.14312500,0.38000000,0.85687500
15983,train,data/raw/teacher/train/images_train/15983.jpg,0.68048435,0.36495301,0.05439556,0.47000000,0.65000000,0.53000000
16002,train,data/raw/teacher/train/images_train/16002.jpg,0.76755995,0.27417901,0.03477655,0.46395833,0.65000000,0.53604167
16026,train,data/raw/teacher/train/images_train/16026.jpg,0.77762395,0.25788957,0.09420841,0.48229167,0.66625000,0.51770833
16041,train,data/raw/teacher/train/images_train/16041.jpg,0.81578523,0.23707981,0.06400020,0.45312500,0.63375000,0.54687500
16058,train,data/raw/teacher/train/images_train/16058.jpg,0.86942250,0.18343751,0.02114760,0.37041667,0.60958333,0.62958333
16079,train,data/raw/teacher/train/images_train/16079.jpg,0.95121187,0.16365147,0.02074083,0.09520833,0.25000000,0.90479167
16100,train,data/raw/teacher/train/images_train/16100.jpg,0.94243550,0.17894815,0.04561620,0.10958333,0.24000000,0.89041667
16114,train,data/raw/teacher/train/images_train/16114.jpg,0.86854714,0.29544026,0.04231783,0.17666667,0.29250000,0.82333333
16131,train,data/raw/teacher/train/images_train/16131.jpg,0.78830659,0.29291493,0.03505060,0.39729167,0.57750000,0.60270833
16152,train,data/raw/teacher/train/images_train/16152.jpg,0.84897786,0.28102100,0.01575064,0.23979167,0.38250000,0.76020833
16166,train,data/raw/teacher/train/images_train/16166.jpg,0.84434670,0.29780054,0.01870019,0.22895833,0.37187500,0.77104167
16181,train,data/raw/teacher/train/images_train/16181.jpg,0.85894918,0.28416115,0.02122751,0.21416667,0.38250000,0.78583333
16201,train,data/raw/teacher/train/images_train/16201.jpg,0.78817302,0.29586264,0.06583216,0.45979167,0.63375000,0.54020833
16219,train,data/raw/teacher/train/images_train/16219.jpg,0.75308031,0.34310484,0.04529269,0.40229167,0.63375000,0.59770833
16239,train,data/raw/teacher/train/images_train/16239.jpg,0.92882955,0.13669412,0.01475162,0.24208333,0.38541667,0.75791667
16286,train,data/raw/teacher/train/images_train/16286.jpg,0.80247867,0.24944365,0.03852256,0.45395833,0.66625000,0.54604167
16316,train,data/raw/teacher/train/images_train/16316.jpg,0.78186995,0.27396294,0.04050886,0.44687500,0.61750000,0.55312500
16338,train,data/raw/teacher/train/images_train/16338.jpg,0.67742938,0.35661277,0.05471119,0.48562500,0.66625000,0.51437500
16358,train,data/raw/teacher/train/images_train/16358.jpg,0.81860769,0.26515245,0.02712859,0.47354167,0.62562500,0.52645833
16381,train,data/raw/teacher/train/images_train/16381.jpg,0.80670583,0.30220243,0.04408941,0.36437500,0.65000000,0.63562500
16402,train,data/raw/teacher/train/images_train/16402.jpg,0.78565997,0.25789106,0.03520482,0.46812500,0.65000000,0.53187500
16421,train,data/raw/teacher/train/images_train/16421.jpg,0.77223468,0.27859184,0.04170075,0.46854167,0.66625000,0.53145833
16436,train,data/raw/teacher/train/images_train/16436.jpg,0.87141418,0.22629137,0.02899635,0.39104167,0.65000000,0.60895833
16455,train,data/raw/teacher/train/images_train/16455.jpg,0.82981908,0.22324032,0.07770779,0.44500000,0.69125000,0.55500000
16472,train,data/raw/teacher/train/images_train/16472.jpg,0.79738301,0.25917757,0.08099178,0.45166667,0.67479167,0.54833333
16499,train,data/raw/teacher/train/images_train/16499.jpg,0.73330086,0.32315651,0.06324920,0.47125000,0.66625000,0.52875000
16514,train,data/raw/teacher/train/images_train/16514.jpg,0.76949507,0.31699902,0.05357744,0.39166667,0.68250000,0.60833333
16535,train,data/raw/teacher/train/images_train/16535.jpg,0.91374654,0.19577557,0.02301375,0.19083333,0.26833333,0.80916667
16567,train,data/raw/teacher/train/images_train/16567.jpg,0.88130230,0.21995755,0.06206894,0.29312500,0.63375000,0.70687500
16616,train,data/raw/teacher/train/images_train/16616.jpg,0.88743573,0.19719590,0.03233046,0.45937500,0.61750000,0.54062500
16639,train,data/raw/teacher/train/images_train/16639.jpg,0.83800852,0.20354734,0.03195213,0.45479167,0.61750000,0.54520833
16735,train,data/raw/teacher/train/images_train/16735.jpg,0.89407086,0.25148809,0.05824662,0.16229167,0.25000000,0.83770833
16757,train,data/raw/teacher/train/images_train/16757.jpg,0.86342752,0.29765174,0.03263940,0.18354167,0.26833333,0.81645833
16775,train,data/raw/teacher/train/images_train/16775.jpg,0.68096453,0.30684799,0.08964287,0.56687500,0.81354167,0.43312500
16794,train,data/raw/teacher/train/images_train/16794.jpg,0.78356951,0.25132987,0.03441558,0.47458333,0.68333333,0.52541667
16815,train,data/raw/teacher/train/images_train/16815.jpg,0.83474582,0.21876909,0.03867223,0.47729167,0.63375000,0.52270833
16837,train,data/raw/teacher/train/images_train/16837.jpg,0.93911833,0.19030979,0.04604841,0.10333333,0.23000000,0.89666667
16856,train,data/raw/teacher/train/images_train/16856.jpg,0.94671649,0.17327191,0.04465592,0.09833333,0.23000000,0.90166667
16883,train,data/raw/teacher/train/images_train/16883.jpg,0.96227521,0.12869002,0.02288299,0.08395833,0.24000000,0.91604167
16902,train,data/raw/teacher/train/images_train/16902.jpg,0.76890391,0.32431835,0.07667590,0.40520833,0.66625000,0.59479167
16921,train,data/raw/teacher/train/images_train/16921.jpg,0.80156404,0.27957901,0.04775243,0.39208333,0.66625000,0.60791667
16950,train,data/raw/teacher/train/images_train/16950.jpg,0.96343273,0.13065609,0.02393307,0.08083333,0.20125000,0.91916667
16979,train,data/raw/teacher/train/images_train/16979.jpg,0.85184622,0.29738805,0.02840112,0.20625000,0.34666667,0.79375000
16999,train,data/raw/teacher/train/images_train/16999.jpg,0.93301392,0.19408883,0.02740519,0.12000000,0.20125000,0.88000000
17023,train,data/raw/teacher/train/images_train/17023.jpg,0.89213544,0.26076433,0.05156171,0.16250000,0.31333333,0.83750000
17040,train,data/raw/teacher/train/images_train/17040.jpg,0.89857441,0.22846279,0.03845424,0.19520833,0.37500000,0.80479167
17061,train,data/raw/teacher/train/images_train/17061.jpg,0.91445637,0.19120029,0.01426382,0.18937500,0.23958333,0.81062500
17080,train,data/raw/teacher/train/images_train/17080.jpg,0.86629885,0.21884735,0.00818377,0.27750000,0.28687500,0.72250000
17097,train,data/raw/teacher/train/images_train/17097.jpg,0.87314171,0.28423205,0.01463574,0.17562500,0.21875000,0.82437500
17118,train,data/raw/teacher/train/images_train/17118.jpg,0.83699816,0.32253864,0.02202557,0.21708333,0.25458333,0.78291667
17135,train,data/raw/teacher/train/images_train/17135.jpg,0.79473048,0.34018564,0.06034508,0.28437500,0.45833333,0.71562500
17158,train,data/raw/teacher/train/images_train/17158.jpg,0.83599466,0.21522215,0.03178821,0.44854167,0.65833333,0.55145833
17174,train,data/raw/teacher/train/images_train/17174.jpg,0.76565456,0.30839103,0.09802949,0.42250000,0.61750000,0.57750000
17195,train,data/raw/teacher/train/images_train/17195.jpg,0.73941159,0.33612525,0.08625084,0.44541667,0.61750000,0.55458333
17210,train,data/raw/teacher/train/images_train/17210.jpg,0.95311695,0.15643513,0.02640394,0.09375000,0.22041667,0.90625000
17223,train,data/raw/teacher/train/images_train/17223.jpg,0.95037538,0.15873717,0.02509223,0.10229167,0.21083333,0.89770833
17240,train,data/raw/teacher/train/images_train/17240.jpg,0.73146665,0.35684711,0.11675429,0.44395833,0.61750000,0.55604167
17261,train,data/raw/teacher/train/images_train/17261.jpg,0.73906946,0.32582301,0.03910404,0.43416667,0.61750000,0.56583333
17278,train,data/raw/teacher/train/images_train/17278.jpg,0.83204937,0.25415444,0.04305805,0.42041667,0.60125000,0.57958333
17296,train,data/raw/teacher/train/images_train/17296.jpg,0.85498679,0.23326974,0.04528337,0.32375000,0.61500000,0.67625000
17311,train,data/raw/teacher/train/images_train/17311.jpg,0.94950908,0.16424128,0.02834042,0.09270833,0.23000000,0.90729167
17324,train,data/raw/teacher/train/images_train/17324.jpg,0.92966115,0.20251447,0.03075868,0.11833333,0.23000000,0.88166667
17361,train,data/raw/teacher/train/images_train/17361.jpg,0.81724393,0.30266881,0.08940364,0.35458333,0.65000000,0.64541667
17383,train,data/raw/teacher/train/images_train/17383.jpg,0.87429708,0.14439747,0.02736405,0.23291667,0.52500000,0.76708333
17399,train,data/raw/teacher/train/images_train/17399.jpg,0.79683751,0.34523484,0.04921335,0.26916667,0.56666667,0.73083333
17418,train,data/raw/teacher/train/images_train/17418.jpg,0.69038624,0.35570768,0.10561985,0.47791667,0.71000000,0.52208333
17438,train,data/raw/teacher/train/images_train/17438.jpg,0.84038311,0.21361636,0.10427128,0.48500000,0.85937500,0.51500000
17457,train,data/raw/teacher/train/images_train/17457.jpg,0.88095212,0.17359495,0.04071256,0.38937500,0.57687500,0.61062500
17489,train,data/raw/teacher/train/images_train/17489.jpg,0.93779945,0.16071457,0.01595559,0.21791667,0.36000000,0.78208333
17506,train,data/raw/teacher/train/images_train/17506.jpg,0.83574444,0.19840069,0.03339595,0.47541667,0.66625000,0.52458333
17535,train,data/raw/teacher/train/images_train/17535.jpg,0.84931540,0.27179188,0.02626809,0.31312500,0.65000000,0.68687500
17550,train,data/raw/teacher/train/images_train/17550.jpg,0.82919312,0.28415996,0.03248211,0.39041667,0.66625000,0.60958333
17564,train,data/raw/teacher/train/images_train/17564.jpg,0.85017502,0.25836599,0.02599016,0.40833333,0.65000000,0.59166667
17589,train,data/raw/teacher/train/images_train/17589.jpg,0.95879108,0.13577364,0.01990529,0.10125000,0.23000000,0.89875000
17617,train,data/raw/teacher/train/images_train/17617.jpg,0.91101193,0.17894061,0.01187763,0.20333333,0.30833333,0.79666667
17641,train,data/raw/teacher/train/images_train/17641.jpg,0.98450845,0.05421091,0.00592108,0.11125000,0.11916667,0.88875000
17665,train,data/raw/teacher/train/images_train/17665.jpg,0.81253427,0.33026385,0.03146945,0.25312500,0.46000000,0.74687500
17686,train,data/raw/teacher/train/images_train/17686.jpg,0.87903178,0.26554680,0.03958108,0.18687500,0.33750000,0.81312500
17712,train,data/raw/teacher/train/images_train/17712.jpg,0.93372905,0.16159251,0.02491750,0.16895833,0.29708333,0.83104167
17745,train,data/raw/teacher/train/images_train/17745.jpg,0.95131671,0.09549909,0.00822788,0.24395833,0.43562500,0.75604167
17761,train,data/raw/teacher/train/images_train/17761.jpg,0.84527183,0.30708599,0.01853640,0.22041667,0.36833333,0.77958333
17779,train,data/raw/teacher/train/images_train/17779.jpg,0.90085602,0.23719172,0.01822407,0.16145833,0.20125000,0.83854167
17797,train,data/raw/teacher/train/images_train/17797.jpg,0.95706236,0.10196844,0.01263528,0.18833333,0.28500000,0.81166667
17815,train,data/raw/teacher/train/images_train/17815.jpg,0.84135246,0.29906714,0.03253979,0.23562500,0.41166667,0.76437500
17836,train,data/raw/teacher/train/images_train/17836.jpg,0.94947624,0.12460457,0.02148308,0.20354167,0.36833333,0.79645833
17856,train,data/raw/teacher/train/images_train/17856.jpg,0.87359834,0.28412396,0.02950247,0.18937500,0.35250000,0.81062500
17875,train,data/raw/teacher/train/images_train/17875.jpg,0.71186757,0.35886243,0.04719217,0.46312500,0.63375000,0.53687500
17894,train,data/raw/teacher/train/images_train/17894.jpg,0.57997185,0.28000093,0.06490934,0.98250000,1.00000000,0.01750000
17909,train,data/raw/teacher/train/images_train/17909.jpg,0.76941401,0.37345147,0.06412847,0.29083333,0.48375000,0.70916667
17923,train,data/raw/teacher/train/images_train/17923.jpg,0.68083596,0.40599173,0.05859862,0.39708333,0.61625000,0.60291667
17942,train,data/raw/teacher/train/images_train/17942.jpg,0.82027978,0.22278570,0.03205149,0.46000000,0.65000000,0.54000000
17963,train,data/raw/teacher/train/images_train/17963.jpg,0.90349895,0.25915831,0.02739855,0.14041667,0.25666667,0.85958333
17981,train,data/raw/teacher/train/images_train/17981.jpg,0.89381981,0.24286203,0.05817760,0.20937500,0.37916667,0.79062500
17996,train,data/raw/teacher/train/images_train/17996.jpg,0.74793774,0.34667927,0.04957824,0.41750000,0.60125000,0.58250000
18013,train,data/raw/teacher/train/images_train/18013.jpg,0.88141501,0.26057601,0.02690827,0.19020833,0.25875000,0.80979167
18033,train,data/raw/teacher/train/images_train/18033.jpg,0.84741771,0.26322478,0.03805658,0.26187500,0.45000000,0.73812500
18052,train,data/raw/teacher/train/images_train/18052.jpg,0.91541606,0.16074960,0.00742969,0.22395833,0.23000000,0.77604167
18164,train,data/raw/teacher/train/images_train/18164.jpg,0.87726980,0.28457576,0.02502745,0.17458333,0.19166667,0.82541667
18197,train,data/raw/teacher/train/images_train/18197.jpg,0.77180845,0.33535296,0.04481618,0.35812500,0.61750000,0.64187500
18220,train,data/raw/teacher/train/images_train/18220.jpg,0.77012545,0.34224209,0.04328717,0.34270833,0.59729167,0.65729167
18234,train,data/raw/teacher/train/images_train/18234.jpg,0.88484985,0.19417399,0.04726703,0.43645833,0.66625000,0.56354167
18256,train,data/raw/teacher/train/images_train/18256.jpg,0.89281809,0.16108470,0.02737404,0.42604167,0.75000000,0.57395833
18272,train,data/raw/teacher/train/images_train/18272.jpg,0.89462298,0.16504727,0.02598211,0.37312500,0.47125000,0.62687500
18288,train,data/raw/teacher/train/images_train/18288.jpg,0.82692820,0.23724413,0.04156338,0.40916667,0.65833333,0.59083333
18305,train,data/raw/teacher/train/images_train/18305.jpg,0.86536252,0.19175129,0.02834273,0.47437500,0.66625000,0.52562500
18320,train,data/raw/teacher/train/images_train/18320.jpg,0.84446180,0.22539093,0.07268046,0.43625000,0.63333333,0.56375000
18355,train,data/raw/teacher/train/images_train/18355.jpg,0.94307935,0.12191717,0.01812485,0.30604167,0.60937500,0.69395833
18377,train,data/raw/teacher/train/images_train/18377.jpg,0.58396441,0.28916976,0.04625069,0.75833333,0.90000000,0.24166667
18408,train,data/raw/teacher/train/images_train/18408.jpg,0.86454022,0.28067857,0.03032454,0.21020833,0.37187500,0.78979167
18445,train,data/raw/teacher/train/images_train/18445.jpg,0.96205598,0.13064182,0.00755142,0.09479167,0.10541667,0.90520833
18461,train,data/raw/teacher/train/images_train/18461.jpg,0.93807757,0.19551969,0.00670726,0.11687500,0.12458333,0.88312500
18476,train,data/raw/teacher/train/images_train/18476.jpg,0.94073671,0.12459104,0.01633010,0.21354167,0.37187500,0.78645833
18495,train,data/raw/teacher/train/images_train/18495.jpg,0.97549987,0.09189804,0.02609492,0.09270833,0.29166667,0.90729167
18538,train,data/raw/teacher/train/images_train/18538.jpg,0.83657867,0.30911165,0.06065605,0.25208333,0.42500000,0.74791667
18554,train,data/raw/teacher/train/images_train/18554.jpg,0.91207415,0.18701856,0.01605516,0.19833333,0.35458333,0.80166667
18574,train,data/raw/teacher/train/images_train/18574.jpg,0.77679551,0.30961987,0.05468240,0.45854167,0.63375000,0.54145833
18598,train,data/raw/teacher/train/images_train/18598.jpg,0.91291767,0.22012326,0.02535374,0.15250000,0.26000000,0.84750000
18623,train,data/raw/teacher/train/images_train/18623.jpg,0.74983811,0.29036415,0.05226911,0.46625000,0.65000000,0.53375000
18640,train,data/raw/teacher/train/images_train/18640.jpg,0.76251376,0.30563575,0.04166678,0.45270833,0.62562500,0.54729167
18670,train,data/raw/teacher/train/images_train/18670.jpg,0.86960816,0.26953307,0.02900323,0.20229167,0.36833333,0.79770833
