method,fold,size,query_source,gallery_source,protocol,scope,query_id,articleType,ndcg_at_5,precision_any_at_5,precision_strict_at_5,tie_rate_at_5,ndcg_at_10,precision_any_at_10,precision_strict_at_10,tie_rate_at_10,ndcg_at_20,precision_any_at_20,precision_strict_at_20,tie_rate_at_20,recall_at_10,hit_rate_at_10,precision_at_10
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39890,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39892,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39902,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39914,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39925,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39926,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39930,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39931,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39935,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39937,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39942,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39951,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39957,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39960,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39961,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39972,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39975,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39977,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39978,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39980,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,39983,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40009,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40020,,,,,,,,,0.00000000,,,,,0.11111111,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40021,,,,,,,,,0.00000000,,,,,0.11111111,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40046,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40068,,,,,,,,,0.00000000,,,,,0.55555556,1.00000000,0.50000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40085,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40095,,,,,,,,,0.00000000,,,,,0.22222222,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40097,,,,,,,,,0.20000000,,,,,0.22222222,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40099,,,,,,,,,0.20000000,,,,,0.11111111,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40106,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40110,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40118,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40121,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40132,,,,,,,,,0.60000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40140,,,,,,,,,0.40000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40155,,,,,,,,,0.40000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40164,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40166,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40168,,,,,,,,,0.20000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40170,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40173,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40175,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40181,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40185,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40186,,,,,,,,,0.20000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40190,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40206,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40210,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40219,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40220,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40234,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40264,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40266,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40269,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40270,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40272,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40276,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40278,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40282,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40294,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40303,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40314,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40321,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40323,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40326,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40352,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40373,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40395,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40406,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40422,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40426,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40437,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40453,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40455,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40460,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40464,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40498,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40499,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40510,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40515,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40517,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40520,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40521,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40526,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40527,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40528,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40544,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40546,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40557,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40571,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40595,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40601,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40605,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40615,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40625,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40626,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40627,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40629,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40632,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40638,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40640,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40642,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40649,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40651,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40654,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40656,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40666,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40669,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40687,,,,,,,,,0.00000000,,,,,0.13333333,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40688,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40690,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40693,,,,,,,,,0.00000000,,,,,0.06666667,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40698,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40737,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40739,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40752,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40753,,,,,,,,,0.00000000,,,,,0.33333333,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40754,,,,,,,,,0.00000000,,,,,0.66666667,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40755,,,,,,,,,0.00000000,,,,,0.33333333,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40759,,,,,,,,,0.00000000,,,,,0.66666667,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40761,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40762,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40764,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40766,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40771,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40779,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40787,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40930,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40931,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40932,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40943,,,,,,,,,0.60000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40944,,,,,,,,,0.60000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40947,,,,,,,,,0.40000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40952,,,,,,,,,0.70000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40954,,,,,,,,,0.70000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40955,,,,,,,,,0.70000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40956,,,,,,,,,0.80000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40958,,,,,,,,,0.80000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40997,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40998,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,40999,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41006,,,,,,,,,0.20000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41007,,,,,,,,,0.20000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41016,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41018,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41022,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41026,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41027,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41031,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41034,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41036,,,,,,,,,0.20000000,,,,,0.33333333,1.00000000,0.40000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41041,,,,,,,,,0.20000000,,,,,0.25000000,1.00000000,0.30000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41048,,,,,,,,,0.20000000,,,,,0.41666667,1.00000000,0.50000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41049,,,,,,,,,0.00000000,,,,,0.33333333,1.00000000,0.40000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41098,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41159,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41209,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41210,,,,,,,,,0.00000000,,,,,0.33333333,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41215,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41219,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41220,,,,,,,,,0.00000000,,,,,0.00000000,0.00000000,0.00000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41221,,,,,,,,,0.00000000,,,,,1.00000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41238,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41239,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41244,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41247,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41249,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41252,,,,,,,,,0.00000000,,,,,,,
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41258,,,,,,,,,0.00000000,,,,,0.75000000,1.00000000,0.30000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41260,,,,,,,,,0.00000000,,,,,0.71428571,1.00000000,0.50000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41261,,,,,,,,,0.00000000,,,,,0.28571429,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41262,,,,,,,,,0.00000000,,,,,0.28571429,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41263,,,,,,,,,0.00000000,,,,,0.25000000,1.00000000,0.10000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41264,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41265,,,,,,,,,0.00000000,,,,,0.57142857,1.00000000,0.40000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41266,,,,,,,,,0.00000000,,,,,0.42857143,1.00000000,0.30000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41267,,,,,,,,,0.00000000,,,,,0.75000000,1.00000000,0.30000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41268,,,,,,,,,0.00000000,,,,,0.50000000,1.00000000,0.20000000
spatial-hsv-edge-4x4-v2,1,240x320,teacher,teacher,family,development,41269,,,,,,,,,0.00000000,,,,,0.42857143,1.00000000,0.30000000
