id,articleType,product_family_group,mode
14826,Belts,family_daeab648bc95bbed,RGB
14828,Belts,family_daeab648bc95bbed,RGB
14832,Belts,family_daeab648bc95bbed,RGB
14833,Belts,family_8eac77a9b8cbf0f9,RGB
14834,Belts,family_daeab648bc95bbed,RGB
14852,Wallets,family_fa7150fc2b083469,RGB
14856,Wallets,family_e354f0d344aa574d,RGB
14874,Umbrellas,family_dc1a044e3fc8b053,RGB
14894,Travel Accessory,family_4891caa7bd942293,RGB
14908,Sunglasses,family_b0a8ce0925a83efe,RGB
14913,Tshirts,family_13075314e1a211e2,RGB
14922,Tshirts,family_0a5c5a711f8120a7,RGB
14940,Shorts,family_54929a732ca23238,RGB
14946,Tshirts,family_93d59e1cb43380c0,RGB
14961,Jackets,family_73fdedb8f28f6b52,RGB
14986,Sweatshirts,family_ae3871bd067579d6,RGB
14993,Sweaters,family_b493ecb53919fd5a,RGB
14994,Sweaters,family_e1e8cad46045c4ab,RGB
15006,Jackets,family_2df989c2a69a99bc,RGB
15017,Sweatshirts,family_e2fd5344fd7818e0,RGB
15022,Track Pants,family_58b7476006a25a59,RGB
15027,Sweatshirts,family_722b692b8456e953,RGB
15038,Sweaters,family_eb1e5e263728cf6e,RGB
15060,Formal Shoes,family_f832152975511154,RGB
15064,Formal Shoes,family_f832152975511154,RGB
15067,Sandals,family_5b1103eabfb9acf3,RGB
15068,Sandals,family_4bc8c2bbc864e57a,RGB
15069,Sandals,family_5b1103eabfb9acf3,RGB
15070,Sandals,family_5b1103eabfb9acf3,RGB
15073,Sandals,family_4bc8c2bbc864e57a,RGB
15074,Sandals,family_5b1103eabfb9acf3,RGB
15080,Kurtis,family_624b3200cffe8e5c,RGB
15086,Shirts,family_0a27baa409d98a73,RGB
15097,Kurtas,family_019b6dd0cdda8a6a,RGB
15108,Tops,family_becda784d78be9b0,RGB
15114,Trousers,family_d70eb3240ea4f14d,RGB
15117,Trousers,family_cdae379276ce0831,RGB
15123,Trousers,family_cdae379276ce0831,RGB
15127,Trousers,family_6dad309240aef2c7,RGB
15134,Trousers,family_6dad309240aef2c7,RGB
15168,Tshirts,family_67a1fb75d8e593e8,RGB
15184,Sweaters,family_e05c358682819538,RGB
15187,Tshirts,family_f98daa7f5509cdd5,RGB
15189,Tshirts,family_67a1fb75d8e593e8,RGB
15190,Tshirts,family_59762eae653cc6d4,RGB
15195,Tshirts,family_af3b1cab44d0b462,RGB
15210,Tshirts,family_67a1fb75d8e593e8,RGB
15211,Tshirts,family_59762eae653cc6d4,RGB
15214,Duffel Bag,family_89bcf793d1e6d9b9,RGB
15222,Casual Shoes,family_9dca557aa53e23fb,RGB
15225,Casual Shoes,family_9dca557aa53e23fb,RGB
15227,Casual Shoes,family_9dca557aa53e23fb,RGB
15230,Casual Shoes,family_9dca557aa53e23fb,RGB
15235,Casual Shoes,family_74f0f8d0c9883078,RGB
15247,Casual Shoes,family_757b44d108072148,RGB
15253,Sandals,family_5987c08e62d18e3b,RGB
15254,Casual Shoes,family_6751fca908b38c66,RGB
15265,Casual Shoes,family_9e73e5c860fb60aa,RGB
15274,Backpacks,family_5f62f7763695265f,RGB
15278,Socks,family_ea32b89205557234,L
15286,Casual Shoes,family_8602e93c4ffda792,RGB
15299,Sports Shoes,family_9f397fc29a2635b5,RGB
15306,Sports Shoes,family_570934dfc7e7b82a,RGB
15308,Sports Shoes,family_d8cea519b5ea1d09,RGB
15310,Sports Shoes,family_469c9336beae7e7d,RGB
15315,Sports Shoes,family_5763aafce45eb22c,RGB
15321,Jackets,family_06a95e796614c555,RGB
15325,Tshirts,family_8f61140318317506,RGB
15326,Tshirts,family_4129517e3c543166,RGB
15332,Track Pants,family_fece7769fb300880,RGB
15337,Tracksuits,family_39be946bfc40d634,RGB
15338,Capris,family_c07813f1ad117b7b,RGB
15344,Tracksuits,family_8ae2e8ba0194fc52,RGB
15345,Sweatshirts,family_563ab7b236560778,RGB
15351,Capris,family_c07813f1ad117b7b,RGB
15378,Sports Shoes,family_358ace620ef27c6a,RGB
15392,Flip Flops,family_aa6577303b254805,RGB
15398,Sports Shoes,family_bef43eed024c7845,RGB
15401,Casual Shoes,family_30e1b5ad43bc2282,RGB
15405,Sports Shoes,family_973f09c4e27d184b,RGB
15409,Sandals,family_8d601fad07956dfe,RGB
15415,Sports Shoes,family_2e2724396a541010,RGB
15466,Jackets,family_55a4333563cc125b,RGB
15484,Capris,family_2770904b10f10762,RGB
15513,Casual Shoes,family_1b59d9183edabff2,RGB
15518,Casual Shoes,family_63f51f684f8ca859,RGB
15527,Tshirts,family_c67a88ed4ae52808,RGB
15532,Socks,family_6329ba6ff549752e,RGB
15535,Socks,family_73bdd17063631907,RGB
15542,Heels,family_e489b8ad7d695717,RGB
15543,Heels,family_ed4fb829efa4bc96,RGB
15547,Socks,family_6329ba6ff549752e,RGB
15548,Socks,family_45fd4c493a865e94,RGB
15550,Socks,family_45fd4c493a865e94,RGB
15563,Heels,family_01ebd354d0fcd10e,RGB
15568,Heels,family_ff0fd98445413d23,RGB
15571,Tshirts,family_6c2de034f0f34897,RGB
15578,Shirts,family_0906c7b7bb3225ef,RGB
15606,Tshirts,family_4a328aaa11ff5045,RGB
15612,Track Pants,family_b949de0817b66076,RGB
15616,Sweatshirts,family_12429437d915a7f4,RGB
15619,Sweatshirts,family_efbf8cbd41f2f5f3,RGB
15622,Track Pants,family_fbce37a2857d2726,RGB
15633,Tshirts,family_7db0eec455ec7cd7,RGB
15637,Tshirts,family_2fa7a06027ffa34b,RGB
15641,Tshirts,family_7dabe6fdbaf5a372,RGB
15648,Tshirts,family_dbd3feba311f25bd,RGB
15658,Free Gifts,family_0fab8090ad179e8e,RGB
15660,Handbags,family_da3ae59513d76a36,RGB
15708,Backpacks,family_38df10cbd937eb68,RGB
15723,Sports Shoes,family_210dd70246050ae7,RGB
15738,Flip Flops,family_d8b613eab35f5d50,RGB
15756,Innerwear Vests,family_240becef4be1e0f2,RGB
15772,Briefs,family_94368187910d1d89,RGB
15784,Briefs,family_4c7abf80816004f7,RGB
15787,Briefs,family_0cf33875009f8bbf,RGB
15790,Briefs,family_de22b41528809ecc,RGB
15804,Briefs,family_3cf52d04dc55e85e,RGB
15806,Briefs,family_9b3041a003ed13d2,RGB
15807,Briefs,family_94a151a753e45769,RGB
15812,Briefs,family_87e57cc5338177de,RGB
15813,Briefs,family_b8dcb3ef8bd34d41,RGB
15815,Briefs,family_d31ec8b6dfdd72a8,RGB
15819,Innerwear Vests,family_b1ae37732c2728ad,RGB
15822,Innerwear Vests,family_f910f083ae368ef4,RGB
15824,Innerwear Vests,family_8ee8fc24ca4c75b7,RGB
15849,Flip Flops,family_b3e9b14cb0218b01,RGB
15866,Casual Shoes,family_bf81ca8961dbf9d1,RGB
15872,Casual Shoes,family_8e77920867d6b150,RGB
15907,Shirts,family_59fb1763d17ba501,RGB
15917,Backpacks,family_f3de422c556175cd,RGB
15919,Backpacks,family_31477215f87f1d49,RGB
15935,Belts,family_bf64da775a638687,RGB
15941,Belts,family_bf64da775a638687,RGB
15971,Shirts,family_d041a8bcf51b7e12,RGB
15973,Shirts,family_d041a8bcf51b7e12,RGB
15982,Shirts,family_405d26917802a342,RGB
15985,Shirts,family_d041a8bcf51b7e12,RGB
15987,Tshirts,family_50ceb5e2bf813e9b,RGB
16011,Scarves,family_6b1055976e582405,RGB
16015,Scarves,family_6b1055976e582405,RGB
16017,Scarves,family_6b1055976e582405,RGB
16055,Trousers,family_37716f589b84188e,RGB
16059,Trousers,family_4c81f338f5f5655e,RGB
16061,Trousers,family_4c81f338f5f5655e,RGB
16063,Trousers,family_4c81f338f5f5655e,RGB
16065,Trousers,family_37716f589b84188e,RGB
16068,Trousers,family_4c81f338f5f5655e,RGB
16073,Laptop Bag,family_be605d880164e8ef,RGB
16076,Laptop Bag,family_93b63fa77982d861,RGB
16081,Sunglasses,family_ec7a70566f5bf7c7,RGB
16120,Sandals,family_f502bc72b456a34e,RGB
16126,Tshirts,family_199171b47801c577,RGB
16128,Tshirts,family_70a08a80ad90491e,RGB
16141,Tops,family_9a12614c5326486b,RGB
16162,Sandals,family_76f05ff69988f487,RGB
16177,Sandals,family_76f05ff69988f487,RGB
16189,Sandals,family_76f05ff69988f487,RGB
16195,Sweaters,family_8000a4e913f3bbbd,RGB
16199,Tshirts,family_5d416e617d7ebfe4,RGB
16200,Tshirts,family_fc0ad00427702de0,RGB
16205,Tshirts,family_b9fcb24114410589,RGB
16208,Sweatshirts,family_3df7b3194d55f473,RGB
16215,Tshirts,family_ba4d2e9b1863d358,RGB
16230,Tracksuits,family_8dd7d47134248a03,RGB
16236,Flip Flops,family_33d11b837cec9601,RGB
16250,Shirts,family_e0da267d447b6d58,RGB
16276,Sweatshirts,family_195f4798a7ab88ef,RGB
16280,Sweatshirts,family_a1a4b0c316442b87,RGB
16333,Shirts,family_1403518ce5c6beb4,RGB
16376,Trousers,family_bb1e8de05f8c4a86,RGB
16396,Shirts,family_71ffc1634ef8ffa7,RGB
16397,Shirts,family_71ffc1634ef8ffa7,RGB
16398,Shirts,family_8b18f5693d6822be,RGB
16404,Shirts,family_71ffc1634ef8ffa7,RGB
16405,Shirts,family_71ffc1634ef8ffa7,RGB
16406,Shirts,family_cf13a4b65841c7dc,RGB
16411,Shirts,family_71ffc1634ef8ffa7,RGB
16416,Tshirts,family_59c65fd7f7a3cd6d,RGB
16426,Tshirts,family_61afc18321cc1d0b,RGB
16435,Tshirts,family_b83e19f203a3124b,RGB
16441,Tshirts,family_61afc18321cc1d0b,RGB
16458,Shirts,family_5574f31c9d902fea,RGB
16461,Shirts,family_b3c1378633598fbd,RGB
16464,Shirts,family_5574f31c9d902fea,RGB
16467,Shirts,family_5574f31c9d902fea,RGB
16475,Shirts,family_b3c1378633598fbd,RGB
16489,Tshirts,family_1d3fbb37070b8dff,RGB
16502,Tshirts,family_a0af1080567bb447,RGB
16526,Shirts,family_b3c1378633598fbd,RGB
16538,Shirts,family_a26ede9fbebbdd55,RGB
16543,Shirts,family_84245b0cac9aa13f,RGB
16544,Shirts,family_a26ede9fbebbdd55,RGB
16548,Shirts,family_a26ede9fbebbdd55,RGB
16550,Shirts,family_d660d949c003bf74,RGB
16620,Shirts,family_cdecb41ea07a1594,RGB
16633,Tshirts,family_a5f629bacb55f744,RGB
16724,Sweaters,family_cc613785619431ed,RGB
16731,Flip Flops,family_593a9691b4580c9e,RGB
16740,Clutches,family_f7afe154ad13c034,RGB
16741,Clutches,family_4fd28a4a1c70c256,RGB
16747,Clutches,family_757cef958a7af885,RGB
16752,Clutches,family_c967a0fdc30e1cdc,RGB
16754,Clutches,family_ac1a5eacce67c169,RGB
16761,Handbags,family_c220734c1fe69aec,RGB
16773,Watches,family_8427f7c5af0a0353,RGB
16776,Watches,family_3d4004b21c6f3ffe,RGB
16778,Watches,family_ba51542e0c601415,RGB
16782,Watches,family_e08e522686f2721d,RGB
16801,Trousers,family_4c81f338f5f5655e,RGB
16802,Shirts,family_6386f3e87c777f67,RGB
16813,Shirts,family_b3c1378633598fbd,RGB
16818,Shirts,family_5574f31c9d902fea,RGB
16826,Tshirts,family_40604cb1bfe3374a,RGB
16827,Tshirts,family_8f78654a3df08b51,RGB
16843,Sunglasses,family_4b2832f09ed38897,RGB
16846,Sunglasses,family_ad2e2c7bd3e02e47,RGB
16847,Sunglasses,family_ad2e2c7bd3e02e47,RGB
16849,Sunglasses,family_e5421e26d15bc3a0,RGB
16855,Sunglasses,family_4b2832f09ed38897,RGB
16858,Sunglasses,family_4b2832f09ed38897,RGB
16860,Sunglasses,family_ad2e2c7bd3e02e47,RGB
16861,Sunglasses,family_ad2e2c7bd3e02e47,RGB
16862,Sunglasses,family_999a1c4962546bc8,RGB
16864,Sunglasses,family_4b2832f09ed38897,RGB
16868,Sunglasses,family_ad2e2c7bd3e02e47,RGB
16869,Sunglasses,family_ad2e2c7bd3e02e47,RGB
16873,Sunglasses,family_ad2e2c7bd3e02e47,RGB
16874,Sunglasses,family_e5421e26d15bc3a0,RGB
16876,Sunglasses,family_ad2e2c7bd3e02e47,RGB
16877,Sunglasses,family_e5421e26d15bc3a0,RGB
16915,Sweaters,family_d8841ff729977992,RGB
16923,Shirts,family_782c60cb3f190b38,RGB
16929,Sweatshirts,family_76ee8ca009e6a6c6,RGB
16932,Tshirts,family_96ddc39beccce5ea,RGB
16937,Free Gifts,family_d63756a323a2c373,RGB
16939,Sunglasses,family_d63756a323a2c373,RGB
16945,Sunglasses,family_90a4d52e52b887c4,RGB
16951,Sunglasses,family_604b7938d42fe4e9,RGB
16952,Sunglasses,family_604b7938d42fe4e9,RGB
16953,Sunglasses,family_604b7938d42fe4e9,RGB
16954,Sunglasses,family_604b7938d42fe4e9,RGB
16960,Sunglasses,family_604b7938d42fe4e9,RGB
16970,Sandals,family_295da4bd4ab52286,RGB
16976,Casual Shoes,family_eb410a532a4654e5,RGB
16987,Flip Flops,family_4f4e23f0a2454159,RGB
16992,Belts,family_62eb090b0efe65ec,RGB
17000,Flats,family_821031ef54fd58da,RGB
17001,Flats,family_3ff89028d473468d,RGB
17005,Flats,family_dd71b775941a3c2e,RGB
17010,Heels,family_dd71b775941a3c2e,RGB
17011,Flats,family_dd71b775941a3c2e,RGB
17012,Flats,family_dd71b775941a3c2e,RGB
17025,Flip Flops,family_01a4be0f80b50dc5,RGB
17027,Flip Flops,family_43c87bc7524d7e7f,RGB
17028,Flip Flops,family_b4c687d09ce1c468,RGB
17043,Casual Shoes,family_618b4b2f7b6affc5,RGB
17050,Sandals,family_22c4a38b0f53e677,RGB
17065,Belts,family_eb9850874f4958a8,RGB
17067,Belts,family_60cbbe1b72b270bf,RGB
17069,Belts,family_abdbfdffdde6f6c0,RGB
17072,Belts,family_abdbfdffdde6f6c0,RGB
17083,Wallets,family_9a791e0e5440ef68,RGB
17087,Wallets,family_5ff1a11109a6efd3,RGB
17093,Wallets,family_0021011e98504049,RGB
17099,Wallets,family_66dcda9b7b161e71,RGB
17105,Wallets,family_b0e36ee2bfd93641,RGB
17106,Wallets,family_39210a3c6fd62426,RGB
17107,Wallets,family_44d7d4cb7ad740c5,RGB
17127,Handbags,family_998d48968dc99cd3,RGB
17134,Handbags,family_457b0970b459f1a3,RGB
17155,Shirts,family_e05e7b376d4ae041,RGB
17184,Shirts,family_e05e7b376d4ae041,RGB
17185,Shirts,family_d5bd140734e83db7,RGB
17193,Shirts,family_d5bd140734e83db7,RGB
17205,Sunglasses,family_509d7f8297140cfe,RGB
17226,Sunglasses,family_137bca45524af1ce,RGB
17233,Tshirts,family_c166499282162fd0,RGB
17236,Tshirts,family_05a3f90efe337fc8,RGB
17239,Tshirts,family_05a3f90efe337fc8,RGB
17242,Tshirts,family_c166499282162fd0,RGB
17246,Tshirts,family_c166499282162fd0,RGB
17247,Tshirts,family_05a3f90efe337fc8,RGB
17248,Tshirts,family_c166499282162fd0,RGB
17249,Tshirts,family_bf562e3b5a74bb35,RGB
17254,Tshirts,family_dd2c9005666326f2,RGB
17263,Tshirts,family_1f811f9fd70481f7,RGB
17287,Tshirts,family_4dc3e30cfff1141c,RGB
17289,Tshirts,family_f8e9e417c172b9dc,RGB
17304,Socks,family_077fc2b6e4fb4935,RGB
17305,Socks,family_077fc2b6e4fb4935,RGB
17325,Sunglasses,family_5b145998bddf28e3,RGB
17334,Sunglasses,family_5b145998bddf28e3,RGB
17365,Accessory Gift Set,family_4def33be8503dee1,RGB
17366,Accessory Gift Set,family_4def33be8503dee1,RGB
17379,Accessory Gift Set,family_4def33be8503dee1,RGB
17386,Mufflers,family_e9edefad439d785c,RGB
17410,Sports Shoes,family_d4ecff11765b868e,RGB
17413,Sports Shoes,family_78cafa1455a7c00b,RGB
17416,Sports Shoes,family_6a7f4c3cf1a8c8ee,RGB
17425,Watches,family_53c045623d593c0e,RGB
17433,Watches,family_fe3c747f0fad420d,RGB
17440,Watches,family_d5f5d376f57d081a,RGB
17444,Watches,family_56ab004edd097b82,RGB
17445,Watches,family_2599267620a1927c,RGB
17459,Watches,family_257b527605807fbe,RGB
17491,Flip Flops,family_e092270550a0e060,RGB
17515,Sweaters,family_96ccdf67acd958f6,RGB
17531,Caps,family_847a841969a2fcf1,RGB
17545,Shirts,family_4d9384fcf2372d40,RGB
17551,Shirts,family_c94caaa4d0506afb,RGB
17567,Shirts,family_c94caaa4d0506afb,RGB
17577,Trousers,family_31830e03a7d21831,RGB
17579,Trousers,family_31830e03a7d21831,RGB
17587,Sunglasses,family_4205c3c961cc41c7,RGB
17590,Sunglasses,family_4205c3c961cc41c7,RGB
17592,Sunglasses,family_4205c3c961cc41c7,RGB
17597,Sunglasses,family_d86cb3d8304a2ced,RGB
17607,Sunglasses,family_0971feccb4757660,RGB
17623,Track Pants,family_f4a36ebc5b628a04,RGB
17629,Jackets,family_6ef081a9d8dac53b,RGB
17640,Headband,family_2464d583948e7369,RGB
17648,Flip Flops,family_b083fc7ac145d1e0,L
17650,Flip Flops,family_1ff64286fcc902f2,RGB
17653,Flip Flops,family_7c5b34dcc4ab1638,RGB
17661,Heels,family_79113765c9b7d688,RGB
17664,Casual Shoes,family_351cff49ce968bd6,RGB
17671,Heels,family_5a1106a954a34a68,RGB
17673,Heels,family_46b76f9ca6ae89b3,RGB
17677,Heels,family_f8461dec16e4e6cc,RGB
17680,Heels,family_db91ad08a11ff41d,RGB
17691,Casual Shoes,family_f97448b9360b0214,RGB
17692,Casual Shoes,family_e7646070a4cd9c90,RGB
17694,Casual Shoes,family_769d89fa68d5e578,RGB
17705,Casual Shoes,family_92f035fc177ffd60,RGB
17706,Casual Shoes,family_912cdef31b10a5d8,RGB
17709,Casual Shoes,family_41c3080c5f248cfc,RGB
17710,Casual Shoes,family_9463d30d5826a9e0,RGB
17714,Shirts,family_bfa129b5a018a366,RGB
17718,Shirts,family_bfa129b5a018a366,RGB
17719,Shirts,family_6b707edfdc4200d0,RGB
17720,Shirts,family_6b707edfdc4200d0,RGB
17732,Sports Shoes,family_d7508e75bd7e54d8,RGB
17734,Flip Flops,family_4a444e27b858bf82,RGB
17736,Flip Flops,family_2b0607c49f2d11be,RGB
17737,Flats,family_86bb6a2319b6e8ac,RGB
17738,Sports Shoes,family_dab25eed9d9d31a8,RGB
17739,Sports Shoes,family_cedc8ee1b1ef005e,RGB
17741,Sports Shoes,family_cedc8ee1b1ef005e,RGB
17760,Formal Shoes,family_8c7f435bbf6bb8c1,RGB
17762,Formal Shoes,family_5c075290e9212795,RGB
17763,Formal Shoes,family_0973288c77f97c92,RGB
17765,Formal Shoes,family_33e13051bf61ccde,RGB
17771,Belts,family_c6b3efc496c7eabd,RGB
17786,Socks,family_ebee5ba1c617c0b0,RGB
17787,Socks,family_ebee5ba1c617c0b0,RGB
17792,Socks,family_ebee5ba1c617c0b0,RGB
17826,Casual Shoes,family_df5f291bbd4aec1a,RGB
17832,Casual Shoes,family_6a91389bf293538f,RGB
17837,Flip Flops,family_02c962fcfb3bf8ca,RGB
17864,Briefs,family_8e1763052716fd4b,RGB
17870,Briefs,family_8e1763052716fd4b,RGB
17891,Innerwear Vests,family_091dc109aa58c7a6,RGB
17893,Innerwear Vests,family_70639b62a74e213b,RGB
17898,Jackets,family_db847180fec2988d,RGB
17935,Tshirts,family_5876d6b16f56408b,RGB
17953,Caps,family_8544b9f0f2609942,RGB
17959,Casual Shoes,family_2f9eb41971f04446,RGB
17968,Flip Flops,family_dea69a3afb734ba5,RGB
18001,Lounge Pants,family_ecc2b198030289c0,RGB
18010,Belts,family_7a6026fd215e0059,RGB
18021,Belts,family_d1d635ae1d95cf0b,RGB
18027,Wallets,family_4d3febcebce31b4f,RGB
18031,Handbags,family_014604ba54339d4b,RGB
18039,Handbags,family_0c65552abe0d2731,RGB
18042,Handbags,family_ba58134acee1f86a,RGB
18049,Wallets,family_4b8100007af44351,RGB
18057,Wallets,family_4d3febcebce31b4f,RGB
18058,Wallets,family_4d3febcebce31b4f,RGB
18059,Wallets,family_e4380b18857e2883,RGB
18168,Dresses,family_b9e60a5738267b02,RGB
18169,Dresses,family_b9e60a5738267b02,RGB
18170,Sweatshirts,family_8765a797e5406e05,RGB
18174,Dresses,family_74a69474d541ea4c,RGB
18175,Dresses,family_74a69474d541ea4c,RGB
18194,Tshirts,family_cda759746e726bfd,RGB
18198,Trousers,family_37716f589b84188e,RGB
18200,Sweaters,family_79a71780b476637f,RGB
18201,Jackets,family_578017a51f0e4862,RGB
18202,Sweatshirts,family_0723fc392f532162,RGB
18258,Kurtas,family_a5b37e36ffff4b70,RGB
18270,Kurtas,family_ffd663276aeb81a5,RGB
18301,Kurtas,family_04ad0241274a117f,RGB
18307,Shirts,family_02680535f608ed5f,RGB
18324,Shirts,family_8b76c173fd44375c,RGB
18364,Briefs,family_356522dc7968ef77,RGB
18375,Trunk,family_2e9e672608c87391,RGB
18383,Innerwear Vests,family_a61c0f9b29e73d65,RGB
18394,Briefs,family_b7df413bb73cd61b,RGB
18395,Briefs,family_356522dc7968ef77,RGB
18404,Casual Shoes,family_52f9afc1615f8892,RGB
18405,Casual Shoes,family_52f9afc1615f8892,RGB
18411,Sports Shoes,family_092f40e5ba1ab82b,RGB
18412,Sports Shoes,family_e16d12cd21f38bc8,RGB
18413,Sports Shoes,family_7e4574564b280eaa,RGB
18415,Casual Shoes,family_52f9afc1615f8892,RGB
18418,Sports Shoes,family_092f40e5ba1ab82b,RGB
18419,Sports Shoes,family_7e4574564b280eaa,RGB
18420,Sports Shoes,family_092f40e5ba1ab82b,RGB
18421,Sports Shoes,family_092f40e5ba1ab82b,RGB
18427,Backpacks,family_061c8c9e3b50e85e,RGB
18437,Backpacks,family_061c8c9e3b50e85e,RGB
18439,Backpacks,family_915d13c46e196a49,RGB
18441,Fragrance Gift Set,family_bf974fd69ea264d0,RGB
18442,Fragrance Gift Set,family_97679376cff0954c,RGB
18448,Perfume and Body Mist,family_a009156aec43de12,RGB
18450,Perfume and Body Mist,family_a009156aec43de12,RGB
18453,Perfume and Body Mist,family_baa799b97300a42f,RGB
18471,Perfume and Body Mist,family_cd481914f49a6114,RGB
18478,Casual Shoes,family_54d9f048788c3b4d,RGB
18484,Casual Shoes,family_7889fdad960fbd2b,RGB
18517,Jackets,family_f7186a3986d33100,RGB
18523,Jackets,family_9c7c5ed6d9776daa,RGB
18525,Watches,family_9e706d2716640a6d,RGB
18526,Watches,family_656e5828d4a04170,RGB
18530,Watches,family_e7a1bda6296d8891,RGB
18533,Watches,family_65fda54b1b4e73a4,RGB
18534,Watches,family_2306a7136e4b2ab3,RGB
18542,Casual Shoes,family_d7f955a8dafcc682,RGB
18545,Casual Shoes,family_d7f955a8dafcc682,RGB
18547,Flats,family_5cf32bc59bfee397,RGB
18555,Heels,family_ed55fcd0f4d34bfe,RGB
18556,Heels,family_ed55fcd0f4d34bfe,RGB
18559,Heels,family_ed55fcd0f4d34bfe,RGB
18572,Sweaters,family_92a36d7ffe3dd71a,RGB
18586,Socks,family_c84cfd7e6763a4ad,RGB
18588,Socks,family_8370814a786607c9,RGB
18595,Wallets,family_41b92848f5122598,RGB
18596,Wallets,family_41b92848f5122598,RGB
18603,Belts,family_dce5c7685b274378,RGB
18605,Belts,family_dce5c7685b274378,RGB
18609,Tshirts,family_ba4d2e9b1863d358,RGB
18612,Tshirts,family_8b20138528b32229,RGB
18613,Tshirts,family_6314a64ce3edecb4,RGB
18628,Sweaters,family_6ac60dffed56fec1,RGB
18631,Tshirts,family_60e0e83320246ed7,RGB
18634,Tshirts,family_c4178658755dd97a,RGB
18639,Tshirts,family_1fc558a2c737b832,RGB
18649,Flip Flops,family_6238d90de5abb1fb,RGB
18653,Flip Flops,family_88423141893ad223,RGB
18665,Casual Shoes,family_b6235776fba833a7,RGB
18674,Sports Shoes,family_f11f5266dd66610e,RGB
18675,Sports Shoes,family_3efe00cf76d5ec30,RGB
18693,Trunk,family_1c10b524478a1df3,RGB
18697,Briefs,family_10c10cacf6367de6,RGB
18699,Briefs,family_10c10cacf6367de6,RGB
18713,Skirts,family_2aecde7abd66f828,RGB
18725,Sweaters,family_d4c662df36dc5668,RGB
18737,Tops,family_0a2079ba8f1a4910,RGB
18740,Tops,family_7a26e38437503394,RGB
18743,Tops,family_5e097e52a09ae93a,RGB
18746,Tops,family_d5088bd2ab705ac8,RGB
18748,Tops,family_13de5c9740029000,RGB
18762,Shirts,family_727f1cf0f2254148,RGB
18764,Shirts,family_dcb581b502342bcb,RGB
18765,Heels,family_ed55fcd0f4d34bfe,RGB
18768,Ties,family_f1617b6296fd2e87,RGB
18769,Ties,family_7fc821ec62404129,RGB
18770,Ties,family_7fc821ec62404129,RGB
18773,Ties,family_f1617b6296fd2e87,RGB
18777,Ties,family_f1617b6296fd2e87,RGB
18780,Ties,family_7fc821ec62404129,L
18785,Ties,family_7fc821ec62404129,RGB
18807,Belts,family_8a9c6bc77ba2a136,RGB
18808,Belts,family_469056835300edab,RGB
18809,Belts,family_c9bad2cb638a4b37,RGB
18810,Belts,family_c9bad2cb638a4b37,RGB
18812,Belts,family_c9bad2cb638a4b37,RGB
18813,Belts,family_469056835300edab,RGB
18817,Wallets,family_e5c27c6d3632422a,RGB
18818,Wallets,family_e5c27c6d3632422a,RGB
18819,Wallets,family_e5c27c6d3632422a,RGB
18820,Wallets,family_e5c27c6d3632422a,RGB
18822,Wallets,family_06923e0e87848f2f,RGB
18823,Wallets,family_e5c27c6d3632422a,RGB
18824,Wallets,family_e5c27c6d3632422a,RGB
18825,Wallets,family_06923e0e87848f2f,RGB
18826,Wallets,family_06923e0e87848f2f,RGB
18827,Wallets,family_e5c27c6d3632422a,RGB
18828,Wallets,family_06923e0e87848f2f,RGB
18830,Belts,family_329fb22ebeb00f26,RGB
18831,Belts,family_2372efc541a93c11,RGB
18832,Belts,family_2372efc541a93c11,RGB
18833,Belts,family_329fb22ebeb00f26,RGB
18834,Belts,family_2372efc541a93c11,RGB
18835,Belts,family_2372efc541a93c11,RGB
18837,Belts,family_2372efc541a93c11,RGB
18838,Belts,family_329fb22ebeb00f26,RGB
18839,Belts,family_329fb22ebeb00f26,RGB
18840,Belts,family_2372efc541a93c11,RGB
18842,Tshirts,family_4c22ef0a36bbfc56,RGB
18850,Tshirts,family_a37be5b46b159bfc,RGB
18857,Tshirts,family_badfdf9af263c0be,RGB
18868,Shorts,family_3b0103c7cff5859c,RGB
18882,Shirts,family_82aeac5944b8da66,RGB
18886,Shirts,family_ad270a27d05f5ba7,RGB
18893,Tops,family_228b250c2a6cc7bd,RGB
18895,Dresses,family_92d2a22b3e45224d,RGB
18900,Tops,family_97bc30958636d678,RGB
18901,Caps,family_b1dc050b0e5d0967,RGB
18903,Gloves,family_59d8319d3032484b,RGB
18904,Caps,family_588752e836ca39fd,RGB
18910,Flip Flops,family_2c272d362d10ec87,RGB
18911,Sports Shoes,family_0589513b0b73170c,RGB
18912,Shirts,family_402ec783abe58276,RGB
18915,Shirts,family_b11698edfb29f364,RGB
18920,Shirts,family_a3b012f62cdb6a36,RGB
18943,Socks,family_3166bfbd51d01c91,RGB
18944,Socks,family_b994f5ad805bace8,RGB
18945,Socks,family_b994f5ad805bace8,RGB
18946,Socks,family_b994f5ad805bace8,RGB
18955,Socks,family_4a76ee6c5a5c0ea9,RGB
18964,Sweatshirts,family_2dd2d25424877875,RGB
18973,Shirts,family_68e32914df09f07c,RGB
18977,Tshirts,family_cd83238a9b225e8e,RGB
18986,Tshirts,family_c78adcbb37dd3c2b,RGB
18988,Tshirts,family_bafb6bdc111d0742,RGB
18994,Tshirts,family_8308bbe6b0fdb401,RGB
19005,Sweatshirts,family_2fe7dd6209d288be,RGB
19013,Tshirts,family_6c506d78b6578e10,RGB
