id,path,sha256,articleType,baseColour,productDisplayName,duplicate_group,product_family_group,partition,cv_fold
5931,data/raw/teacher/train/images_train/5931.jpg,a3df99fa4e76b9bca1bc7e2694758198bc90f02bb8bac4f0819f8f7fcfadbbdd,Casual Shoes,White,ADIDAS Men's Derby White Shoe,single_a3df99fa4e76,family_c069c53811124ed0,development,3
5932,data/raw/teacher/train/images_train/5932.jpg,7f3a6778d2e245d6a97bbb868dbfc283b4d7ee145d0534c8b862b0cf690a0b7c,Casual Shoes,White,ADIDAS Men's Daily Vulc Mid Structure White Shoe,single_7f3a6778d2e2,family_ec4136f96f2fa9dd,development,2
5933,data/raw/teacher/train/images_train/5933.jpg,b10a6ec57b25d59125354e361c0bb9d45c02515c2fc93f7e81fd6a733ac48564,Casual Shoes,White,ADIDAS Men's Terrace Casual Low White Shoe,single_b10a6ec57b25,family_9f1e7d452a124938,development,4
5935,data/raw/teacher/train/images_train/5935.jpg,297e608e349dcbb39a0c1259671ce266641115448d9ca829acce8fa9281ef4c5,Tshirts,Red,United Colors of Benetton Women Red T-shirt,single_297e608e349d,family_64200427fa85338c,development,0
5936,data/raw/teacher/train/images_train/5936.jpg,dd01252bd9fe140786c2a80e313a6199d86ecb821ca38412a7feee2a7cab815e,Casual Shoes,White,ADIDAS Men's Derby Tatoo White Shoe,single_dd01252bd9fe,family_3d1d7ba7ee26cca4,development,4
5937,data/raw/teacher/train/images_train/5937.jpg,cc111d1a047a80ff3b1955b126f895ee9ff4ec1c016cfd8c83be6bb4add4aa9f,Casual Shoes,Black,ADIDAS Men's Derby Tatoo Black Shoe,single_cc111d1a047a,family_0718b5188109465d,development,4
5938,data/raw/teacher/train/images_train/5938.jpg,5e8739e4883e3e9507d7af018ce2b98852bbbdd58a3ab72787674434e07a5f28,Casual Shoes,Black,ADIDAS Men's Lucent Black Shoe,single_5e8739e4883e,family_255845886a7695c0,development,2
5941,data/raw/teacher/train/images_train/5941.jpg,13874f0c893ff5168bf1bb7dfb915c2f8d239532afd4cac55f3c605657c36410,Shirts,Blue,Locomotive Men Blue Checked Shirt,single_13874f0c893f,family_b429758375e47ffb,development,2
5942,data/raw/teacher/train/images_train/5942.jpg,e78f2bade85ad52e43918ff5aae04da0303dc306ac89ac1ffb0dfabb62d4ca63,Casual Shoes,Black,ADIDAS Women Redy Black Shoe,single_e78f2bade85a,family_95e06f0741c4e973,development,3
5943,data/raw/teacher/train/images_train/5943.jpg,197e4233dcc88a1f55911962f4fa01161dda06737d23318d0ea29ef78411095d,Shirts,Green,Locomotive Men Green Checked Shirt,single_197e4233dcc8,family_4431ed99fceb3ca1,development,4
5945,data/raw/teacher/train/images_train/5945.jpg,9cffc521d2a6c7ae49328f0e31a867dd5740fdec911d8112ad8075d6276b8f36,Shirts,Blue,Locomotive Men Blue Checked Shirt,single_9cffc521d2a6,family_b429758375e47ffb,development,2
5946,data/raw/teacher/train/images_train/5946.jpg,ce6121abd790b4f33ff50cb01597b2b7f95dc837ced4d1d3f41b8c0c45fe423b,Shirts,Blue,Locomotive Men Blue Red Checked Shirt,single_ce6121abd790,family_3aa176f89ea6f981,development,2
5947,data/raw/teacher/train/images_train/5947.jpg,c88aa4dce6ff2baf579ff7c50ddad55b8f538bff8791c8f65083b3c08d15986b,Shirts,Black,Locomotive Men Black Checked Shirt,single_c88aa4dce6ff,family_ccc3299baa8a1534,development,4
5948,data/raw/teacher/train/images_train/5948.jpg,57c3d4d24d4151440dbb45b4934424d669b69f81b04e4f1f67a78cf1d6408203,Shirts,Red,Locomotive Men Red Checked Shirt,single_57c3d4d24d41,family_44853da890846b3b,development,4
5949,data/raw/teacher/train/images_train/5949.jpg,37ed0453479afe0b49b11677639a7ece691bc7c24f60dfe751bcb03557acf6fd,Shirts,Red,Locomotive Men Bold Red White Checked Shirt,single_37ed0453479a,family_a428af48d0c70d5c,development,0
5951,data/raw/teacher/train/images_train/5951.jpg,3f9983e0a3bdafd55a0269da1b0e139b19bedac00094154dc0bbb0b65882f5c7,Shirts,Blue,Locomotive Men Blue Checked Shirt,single_3f9983e0a3bd,family_b429758375e47ffb,development,2
5953,data/raw/teacher/train/images_train/5953.jpg,65d95518e6fa48cff0289918dafe01d5b5f38eff6c9a48c326cb89dcbe826042,Shirts,Black,Locomotive Men Plaid Black Checked Shirt,single_65d95518e6fa,family_5e5e556737725010,development,2
5957,data/raw/teacher/train/images_train/5957.jpg,b65c57eedd08652431fdcee37fe708caf26dbc7b03683b69129162067040ad5b,Shirts,Grey,Locomotive Men Grey Checked Shirt,single_b65c57eedd08,family_8780876d4ec28244,development,0
5958,data/raw/teacher/train/images_train/5958.jpg,0b0c421cb28556b682f3e71db32dfc7e74dc0a58e5b831b7b5c583cf8a42fde7,Shirts,Brown,Highlander Men Brown Checked Shirts,single_0b0c421cb285,family_b6cbf3829f323ff9,development,3
5959,data/raw/teacher/train/images_train/5959.jpg,fcf357661e725f527f1bdfcf91ce2e02ffd94d9ecf3ad04f6873325e3fd2d662,Shirts,Green,Locomotive Men Green White Blue Checked Shirt,single_fcf357661e72,family_8ae6830f615b0419,development,2
5962,data/raw/teacher/train/images_train/5962.jpg,0a544898088c9dfd27ce2da91ae3a0a5de2c1ce816684e7efe368a9e4d1cc47e,Shirts,Red,Highlander Men Solid Poplin Red Shirts,single_0a544898088c,family_6ef3dcb7be11f8c4,development,2
5963,data/raw/teacher/train/images_train/5963.jpg,ef480bf3106cf7b81d58d3dd33f1e25886b1f79bb2e9e4440fdc743f2399cbe8,Shirts,Blue,Highlander Men Solid Poplin Blue Shirt,single_ef480bf3106c,family_3c94c0b1c3ce114c,development,4
5967,data/raw/teacher/train/images_train/5967.jpg,fd8436bf6ce3ac8e899c250a61c2b8fc4ec9e5a8c9e3f8cbabb0a6130eb212e7,Shirts,Green,Locomotive Men Green Black Checked Shirt,single_fd8436bf6ce3,family_a87f21d5268130b7,development,4
5969,data/raw/teacher/train/images_train/5969.jpg,ca458ed2a6102f18bbc4c78e57a108b10f7eaaa35a21910cf78986e73e666759,Shirts,Red,Locomotive Men Red Blue Checked Shirt,single_ca458ed2a610,family_3bd8c9090458a32f,development,0
5972,data/raw/teacher/train/images_train/5972.jpg,f59472a7328e6efd2567c40e2ba815ab4841bfb0492d512b3a3fd82ff7e8f1b8,Shirts,Red,Highlander Men Red Black Checked Shirts,single_f59472a7328e,family_dbbed592823ac000,development,0
5973,data/raw/teacher/train/images_train/5973.jpg,0c77143d863607a8ec54cef319d74cf4538040b90ae1b875d27c8479ef990a7f,Shirts,Black,Highlander Men Black Checked Shirt,single_0c77143d8636,family_8fe1d670096b6700,development,2
5974,data/raw/teacher/train/images_train/5974.jpg,2da1e1ef724784208cd6cea13c7979719f205f2b1eae1678fc98c46c1401cf1e,Shirts,Green,Locomotive Men Green Black White Checked Shirt,single_2da1e1ef7247,family_374c0fd6e94e0cec,development,3
5976,data/raw/teacher/train/images_train/5976.jpg,362dc3b7f365c8c408a2420682aea6b160dd8f423611ccbe8672935e50c5bbc5,Shirts,Red,Highlander Men White Red Checked Shirt,single_362dc3b7f365,family_dd4bdbced5abdb1a,development,3
5978,data/raw/teacher/train/images_train/5978.jpg,2bcd6f336c1218a11fb3eee1fc469f2067fa765f2313946e1dad803133dee002,Shirts,Blue,Highlander Men Blue Black Checked Shirt,single_2bcd6f336c12,family_7808b86edb7b1acd,development,4
5979,data/raw/teacher/train/images_train/5979.jpg,e7a5d8988a2e7d2b7c4d447f693a988cd17a99744dfc3878d8ea0a941b8a2b16,Shirts,Black,Locomotive Men Black Stripe Shirt,single_e7a5d8988a2e,family_4c58b0b64758bdca,development,4
5980,data/raw/teacher/train/images_train/5980.jpg,b8bc8c8dd1ec547efa53229f60948561e87668b302eded1d8b8824d2e531e694,Shirts,Grey,Locomotive Men Charcoal Stripe Shirt,single_b8bc8c8dd1ec,family_0354fa127deb6e3b,development,2
5981,data/raw/teacher/train/images_train/5981.jpg,69b15007eecd6e088325af673b2e111d580bf70793fa18feeac5f7d7f157c879,Shirts,Black,Locomotive Men Black White Stripe Shirt,single_69b15007eecd,family_fcee7e430b7b0618,development,3
5982,data/raw/teacher/train/images_train/5982.jpg,3d0010c2161a3fcb6d3025905b6d7faece6b5bd6fbc1a54088ff6bbd440f0de1,Shirts,Blue,Locomotive Men Blue Checked Shirt,single_3d0010c2161a,family_b429758375e47ffb,development,2
5983,data/raw/teacher/train/images_train/5983.jpg,7f1b61c66eddd2d82b8d6bdceed1c8682c27b8b31e1eebc9acbccc3e72452c89,Shirts,Green,Highlander Men Green Checked Slim Fit Shirt,single_7f1b61c66edd,family_ef82682cccf00fc4,development,2
5984,data/raw/teacher/train/images_train/5984.jpg,2cdbafc32f0f9e8823b5a54e1509af80091f6ca65dcdf2f8cd6c6f4984cb3853,Shirts,Red,Locomotive Men Red Checked Shirt,single_2cdbafc32f0f,family_44853da890846b3b,development,4
5985,data/raw/teacher/train/images_train/5985.jpg,7e6e236cb22bf9875e13424a585c06359e8f1ad0a2ba3499cd8128a1ebe74ce4,Shirts,Green,Highlander Men Green Black Checked Slim Fit Shirt,single_7e6e236cb22b,family_27c6c4c5f2c63719,development,3
5987,data/raw/teacher/train/images_train/5987.jpg,2a4dc3f2c6d6385ed87e4114710ed305e1642043ec0bdf0ed13b6b58a410d540,Shirts,Black,Highlander Men Black Striped Slim Fit Shirt,single_2a4dc3f2c6d6,family_54d3d871d13ec0f0,development,0
5988,data/raw/teacher/train/images_train/5988.jpg,b5120e190229a2ac69d6f87362939a97ae9883db4f18cbd0ad3bb392c56d8463,Shirts,Pink,Locomotive Men Pink Checked Shirt,single_b5120e190229,family_a49e54e5732c1d43,development,2
5991,data/raw/teacher/train/images_train/5991.jpg,03fc538cc98199fca5ca032f6cbb573bd143614c9b65245da3570c15f2f8e016,Shirts,Green,Highlander Men Black Green Checked Slim Fit Shirt,single_03fc538cc981,family_5075680b7c1d11d0,development,4
5994,data/raw/teacher/train/images_train/5994.jpg,e36be3e5e7f2445c15a5a85da1677bb436ce3cef6ee47687ef6a6e877982ab2f,Shirts,Grey,Highlander Men Grey Checked Slim Fit Shirt,single_e36be3e5e7f2,family_4bc7352b40467e63,development,4
5995,data/raw/teacher/train/images_train/5995.jpg,23bfb27bfec40487b8b13b308c3cbf41f45065f00c64610f2b8c26f3835b3ff2,Shirts,Grey,Highlander Men Grey Blue Checked Slim Fit Shirt,single_23bfb27bfec4,family_acb3c9307d7b58b6,development,2
5998,data/raw/teacher/train/images_train/5998.jpg,31b71a3aeafbda88f1a2c11083f43e91050050775d865e983a9d26f067c316d7,Shirts,Blue,Highlander Men Blue Red Plaid Checked Shirt,single_31b71a3aeafb,family_741e92be1f58cf62,development,2
5999,data/raw/teacher/train/images_train/5999.jpg,3d648002318ee99212cdefdac69b0afc40f7866b667d85b908863d183e9be073,Shirts,Blue,Highlander Men Blue White Checked Slim Fit Shirt,single_3d648002318e,family_d9374fd55c21b719,development,0
6002,data/raw/teacher/train/images_train/6002.jpg,a444a30a45f1656e18021010d6c358808e6917a9ea65cf14ed9d579e92d7d508,Shirts,Grey,Highlander Men Grey Blue Black Checked Shirt,single_a444a30a45f1,family_00431bea7c112c6c,development,4
6004,data/raw/teacher/train/images_train/6004.jpg,1b259993964996596c1179933ca2c03b379f6276b351fdb64bd882d21f482ca1,Shirts,Blue,Highlander Men Blue Bold Green Checked Shirt,single_1b2599939649,family_2ca0ae59a3e076db,development,2
6005,data/raw/teacher/train/images_train/6005.jpg,bcd7ee07c6d702b8b1e651fb4fef22e7cf3329347c97649f361d4392c05a9138,Shirts,Red,Highlander Men Red Blue Checked Slim Fit Shirt,single_bcd7ee07c6d7,family_65bf34b1e572ae42,development,2
6006,data/raw/teacher/train/images_train/6006.jpg,d1bb7929a568937b8e48fef3abf87fed67d422dcd4a60ee228fa21aeae27b528,Shirts,Red,Highlander Men White Red Checked Slim Fit Shirt,single_d1bb7929a568,family_5e798568d56ba68b,development,0
6008,data/raw/teacher/train/images_train/6008.jpg,cbb06c5f87d8a786f4bcbc9937af77d18eeb834c0c612d6fa4148196993ff387,Shirts,Yellow,Highlander Men Yellow Black Checked Shirt,single_cbb06c5f87d8,family_e144d6e018ccc3d4,development,0
6011,data/raw/teacher/train/images_train/6011.jpg,8119912a4d4902465e82f6adb5bbf3d230b834f2bb8b3c58b5c9a7d36bfeca56,Shirts,Purple,Highlander Men Purple Grey Checked Shirt,single_8119912a4d49,family_c37fd5582393747e,development,3
6013,data/raw/teacher/train/images_train/6013.jpg,b634234202b4168d998cec2545f6f50ab009eade6b1d678b68088e7bf4422abf,Shirts,White,Highlander Men White Purple Black Grey Checked Shirt,single_b634234202b4,family_d8639c216d6621cb,development,0
6014,data/raw/teacher/train/images_train/6014.jpg,adab9a43717e7da3c5aec39c745eedfbfc28fff121ab3013f9299781467ff073,Shirts,Black,Highlander Men Black & White Checked Slim Fit Shirt,single_adab9a43717e,family_5214d66710a61e72,development,4
6015,data/raw/teacher/train/images_train/6015.jpg,2c9e5b03044148274f641abd08db8be94fe147b97038deb356e39a234170e44b,Shirts,Black,Highlander Men Small Black Checked Shirt,single_2c9e5b030441,family_11107fb1986588ab,development,2
6017,data/raw/teacher/train/images_train/6017.jpg,51960033c7853a4b510f140c4ad685859b71b7320428e2c2d11a93560d083b1d,Shirts,White,Highlander Men White & Green Checked Slim Fit Shirt,single_51960033c785,family_f9f6d07ef81e1c00,development,4
6020,data/raw/teacher/train/images_train/6020.jpg,743717eec32ea505869e316fbc306d4cb88ed527a55a94a04ca5ac390c04f64e,Tshirts,Red,UCB Men's Roundneck With Sail Racing Print Red T-shirt,single_743717eec32e,family_dde66966c76b6d05,development,0
6023,data/raw/teacher/train/images_train/6023.jpg,69445dd836cfc279f3db982d383ab471c09118478afa873b99e7807bec469db7,Tshirts,Green,UCB Men's Johny Collar With Two Tone Green T-shirt,single_69445dd836cf,family_7886b1e2013bc1c5,development,2
6026,data/raw/teacher/train/images_train/6026.jpg,0f479f52f9edf5485357dc09738feef11a312ceec20b69097e3db3d958d7b40a,Tshirts,Black,UCB Men's Polo Neck With Big Ben Logo Black T-shirt,single_0f479f52f9ed,family_bb7f19264ddcbfb2,development,0
6027,data/raw/teacher/train/images_train/6027.jpg,775b44203962a69f332e95554ad589a242f6d0cd1610f7335a53bac9fdb0e6d3,Tshirts,Red,UCB Men's Big Benetton Red T-shirt,single_775b44203962,family_a2b6103a90e7178e,development,4
6029,data/raw/teacher/train/images_train/6029.jpg,1ffc7adb6317b6dee4eafd6849c631a8300efb36202a40b61afcb56a89c4ec12,Tops,Blue,UCB Women's Basic Racerback Blue Top,single_1ffc7adb6317,family_fb14971deacdbac4,development,3
6032,data/raw/teacher/train/images_train/6032.jpg,a70195571706d0a8b5fb989d722723357cb95aca7d5df716e3ae2a75e15b7d19,Tshirts,Navy Blue,UCB Women's Photographic Print Navy T-shirt,single_a70195571706,family_83cbd79a9087cc85,development,3
6033,data/raw/teacher/train/images_train/6033.jpg,5d12c38e013410813544653d75ca4ba5fa7b3dbb1a519ceb244b1be4167caef8,Tshirts,Black,UCB Men's VNeck With Contrast Logo Black T-shirt,single_5d12c38e0134,family_4c4192b3de0f2347,development,3
6035,data/raw/teacher/train/images_train/6035.jpg,57084130a428d325ab30640244fb3c82dcae5b71d3f63592a6715adbfdb5a67d,Tshirts,White,UCB Women's Pleat White T-shirt,single_57084130a428,family_4a081bff0bf93d06,development,4
6036,data/raw/teacher/train/images_train/6036.jpg,d3c47861f49aa58362eef57c04a3840c544d28247d2c7b04dfe6aa6494b90b1d,Tshirts,Black,UCB Womens Photographic Print Black T-shirt,single_d3c47861f49a,family_8b9a9848e2551d6c,development,0
6039,data/raw/teacher/train/images_train/6039.jpg,6d1070f33113c60d052a085034900b80c73e60c6549a0bd509569dd363c95e9b,Tshirts,White,UCB Women's Photographic Print White T-shirt,single_6d1070f33113,family_77a37eb9acef1e6a,development,3
6040,data/raw/teacher/train/images_train/6040.jpg,79c7458e3382e3ef5f6644c346175e1d96f1ba15da429bc19daf2ad3cc4bd569,Tshirts,Grey,UCB Men's Applique Grey T-shirt,single_79c7458e3382,family_ccd5e4c20eae9e4a,development,2
6041,data/raw/teacher/train/images_train/6041.jpg,44b6c1cd3e5f2a5d3b5192a369c8de43e013d7932c012fadb708ce0f1491abae,Tshirts,Navy Blue,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,single_44b6c1cd3e5f,family_bd87645d39992f22,development,3
6042,data/raw/teacher/train/images_train/6042.jpg,9ebc69734a87be3bb7bc83fb277566b510835891da50e0f8f37a655760444cd4,Shirts,Blue,UCB Men Basic Logo Light Blue Shirt,single_9ebc69734a87,family_aea7c84e71ff79d7,development,3
6043,data/raw/teacher/train/images_train/6043.jpg,07503432fdfc39f0f80c486ccbb7a454d31a5b1229358606018a605c0720a455,Tshirts,Red,UCB Men's Polo Neck With Lion Logo Red T-shirt,single_07503432fdfc,family_ca035471109dbb0b,development,0
6044,data/raw/teacher/train/images_train/6044.jpg,749b1d5dca5f8093f34a4259fb96e650cc2936f9c581afa86a3f79f300eb7156,Shirts,Navy Blue,UCB Men Logo Navy Shirt,single_749b1d5dca5f,family_479dc31071bdffa6,development,0
6046,data/raw/teacher/train/images_train/6046.jpg,ba92ae1fa9afa83ccc6a806597a8ad97d8d6492730305abed63fe37374149a00,Shirts,Green,UCB Men Logo Chest Green Shirt,single_ba92ae1fa9af,family_eb7015b56be919a2,development,2
6048,data/raw/teacher/train/images_train/6048.jpg,8578bcc06a67319f2434504e4dd70002d4c0dda93184dd48faeaed5cfc6f9bae,Shirts,Black,UCB Men Ben Logo Black Shirt,single_8578bcc06a67,family_f0fed4506f7273ed,development,3
6049,data/raw/teacher/train/images_train/6049.jpg,5c0b7d41a39149aa0ae7a9bfbcdbc0eb7324ea6625dd59a1fe118a6a1f523b1c,Tshirts,Black,UCB Men's Polo Neck T-shirt In Solid Heavy Wash Black T-shirt,single_5c0b7d41a391,family_8a1fbaf0f8714863,development,2
6052,data/raw/teacher/train/images_train/6052.jpg,e42b9e336c26a166c0e23683edd027a9b0d79bcbae81e06a082a20641f720635,Shirts,Pink,UCB Men Basic Logo Pink Shirt,single_e42b9e336c26,family_5c5fab9d41e71379,development,2
6054,data/raw/teacher/train/images_train/6054.jpg,8ecd6f351105fac8d37d623312a26000e1e2e0d3359389068b0b650d134f4164,Shirts,Navy Blue,UCB Men Linen Grament Navy Shirt,single_8ecd6f351105,family_74e4aef283a7c8e9,development,4
6055,data/raw/teacher/train/images_train/6055.jpg,fce3066a1272eb6878bef2083a3d95a2ed1c813bfe37234365f663e45fc9cfae,Tshirts,Blue,UCB Men's Polo Neck With Tipping Collar Blue T-shirt,single_fce3066a1272,family_c83476e39f7dbae1,development,0
6057,data/raw/teacher/train/images_train/6057.jpg,c1c12300525a32d84c2109faed45fbb35cf509ff50851b64ef421ac934e734d7,Shirts,Black,UCB Men Linen Small Checks Black Shirt,single_c1c12300525a,family_8722b305341fb1e3,development,4
6062,data/raw/teacher/train/images_train/6062.jpg,78a2b151614d828081298290349962be419d4ee54a449f023c8bc083720f5b5f,Tshirts,Black,UCB Men's Roundneck Take Good Look Black T-shirt,single_78a2b151614d,family_1ec479bb53d3cb67,development,0
6064,data/raw/teacher/train/images_train/6064.jpg,a35321a9d8fdc0e92d201916424678fbaa11484e15e052fb025e5a5f09b75096,Tshirts,Black,UCB Men's VNeck Shiny Print Patch Black T-shirt,single_a35321a9d8fd,family_bc063d436befa40f,development,0
6068,data/raw/teacher/train/images_train/6068.jpg,fe4161ad828627f7a60437f450bd98dfd407dab1aa3e100273d1e1ece13a74f4,Tshirts,Blue,UCB Men's Polo Neck Striper Heavy Wash Blue Pink T-shirt,single_fe4161ad8286,family_5d83968035f50b36,development,2
6069,data/raw/teacher/train/images_train/6069.jpg,0738a6b5c4e8e689805c983dc00d158653e7539ff67b96ac25f506bd113bcf9b,Tshirts,Pink,UCB Women's Young Pigment Pink T-shirt,single_0738a6b5c4e8,family_894cc09012f2d090,development,0
6070,data/raw/teacher/train/images_train/6070.jpg,85f61d8a0fbf01fac3c8f88f73039c7ad187d2184f122e3ab7e99b436c47f14c,Tshirts,Blue,UCB Women's Young Pigment Blue T-shirt,single_85f61d8a0fbf,family_422169ef5aa182fe,development,3
6071,data/raw/teacher/train/images_train/6071.jpg,73b97fb510ef25f0a2c7ece4aba7e25d075db01e5dc39f3a287c6a94b136adc3,Tshirts,Pink,UCB Women's Epaulettes Pink T-shirt,single_73b97fb510ef,family_b2b786f78ddba19e,development,0
6076,data/raw/teacher/train/images_train/6076.jpg,fea25cdd649e4f654f33943c8acfdb5918395c6f75e8f7fe715df95be3767b29,Tshirts,White,UCB Men's Polo Neck Striper White Yellow T-shirt,single_fea25cdd649e,family_d0f25b8abbbe4b1c,development,2
6079,data/raw/teacher/train/images_train/6079.jpg,bcdadfd636703d0adf55499399d0f3e6c13953d11bd75350e54c922ecec216eb,Tshirts,Grey,UCB Men's Johny Collar With Two Tone Grey T-shirt,single_bcdadfd63670,family_1edbc8c5de7aa319,development,0
6080,data/raw/teacher/train/images_train/6080.jpg,c2905aaa57d0c81bf4557236be4dbfc08958350b694bed2e4e197d940a459a57,Tshirts,Green,UCB Men's Garment Dyed Green T-shirt,single_c2905aaa57d0,family_75708f8c8b292928,development,0
6083,data/raw/teacher/train/images_train/6083.jpg,d0aebce2e239f0c90b5d8463ee2245f0a855e0a78f886e9bbdd6a4e8767369e9,Tshirts,Pink,UCB Women's Halftone Print Pink T-shirt,single_d0aebce2e239,family_67175aa0ed7362d6,development,4
6084,data/raw/teacher/train/images_train/6084.jpg,15cb8cf2241c524c3bef283edc155bfaf4e80c62f15c0183f6ecd92ce7331057,Tshirts,White,UCB Men's Johny Collar With Two Tone White T-shirt,single_15cb8cf2241c,family_afcbb3a0b0d252e8,development,0
6086,data/raw/teacher/train/images_train/6086.jpg,9d4303b66475f8d25f665cf81c0d4ed214c07fe73f36ffa413a8ee05731e2712,Tshirts,Pink,UCB Women's Rollup Armhole Pink T-shirt,single_9d4303b66475,family_18bf488290cdb42c,development,0
6087,data/raw/teacher/train/images_train/6087.jpg,7b9ad9b5a74e7a20ef4aa975fc59cb1278ade578a4a661436e81ff48284d8cc8,Tops,White,UCB Women's Rollup Armhole White T-shirt,single_7b9ad9b5a74e,family_6a26919b0d534ea5,development,4
6088,data/raw/teacher/train/images_train/6088.jpg,52de8f9df677ba9b52968600dcc4de3aed8b676848aae3c7ad3c2e413a0a790b,Tshirts,Blue,UCB Women's Rollup Armhole Blue T-shirt,single_52de8f9df677,family_ec95dcd9feca7769,development,3
6090,data/raw/teacher/train/images_train/6090.jpg,d19130d9b6cb28e4dc2ff7d9b1c499c5fea32c265a74d1e0e9b872e7816381a9,Tshirts,White,UCB Women's Racerback Print White T-shirt,single_d19130d9b6cb,family_0e74fa5f84db6f9d,development,2
