id,cv_fold,product_family_group,usage,articleType,path
32717,3,family_ad5760c910858076,NA,Briefs,data/raw/teacher/train/images_train/32717.jpg
32719,2,family_9e3939c35a11bfa5,NA,Briefs,data/raw/teacher/train/images_train/32719.jpg
32727,3,family_37f344133f70453a,Casual,Casual Shoes,data/raw/teacher/train/images_train/32727.jpg
32738,3,family_2283f6c5c15d0895,Sports,Sports Shoes,data/raw/teacher/train/images_train/32738.jpg
32930,1,family_0c256181be761e10,Formal,Shirts,data/raw/teacher/train/images_train/32930.jpg
33016,3,family_74e16dac9019e1d0,Ethnic,Kurtas,data/raw/teacher/train/images_train/33016.jpg
33019,1,family_8d524acdeec208f8,Ethnic,Kurtas,data/raw/teacher/train/images_train/33019.jpg
33070,1,family_581f5db80fc7db1b,Casual,Tshirts,data/raw/teacher/train/images_train/33070.jpg
33080,2,family_738ea747c3d1db30,Casual,Tshirts,data/raw/teacher/train/images_train/33080.jpg
33082,2,family_d48f7c3bc485ddd6,Casual,Tshirts,data/raw/teacher/train/images_train/33082.jpg
33224,2,family_33077a585dbaa888,Casual,Tops,data/raw/teacher/train/images_train/33224.jpg
33232,2,family_a0911b94af62e739,Formal,Shirts,data/raw/teacher/train/images_train/33232.jpg
33234,1,family_86d45600c0f34037,Formal,Shirts,data/raw/teacher/train/images_train/33234.jpg
33238,1,family_8d1ef6957a967675,Formal,Shirts,data/raw/teacher/train/images_train/33238.jpg
33244,3,family_91ae111642b1309a,Formal,Shirts,data/raw/teacher/train/images_train/33244.jpg
33246,3,family_faf9e0f0d7bafe9b,Formal,Shirts,data/raw/teacher/train/images_train/33246.jpg
33329,2,family_25059ebb2ac9273e,Formal,Shirts,data/raw/teacher/train/images_train/33329.jpg
33330,2,family_06e540bcec768a1d,Formal,Shirts,data/raw/teacher/train/images_train/33330.jpg
33335,2,family_dcbdd4f08b9de17b,Formal,Formal Shoes,data/raw/teacher/train/images_train/33335.jpg
33336,2,family_61c9a69aadd7e5a3,Formal,Formal Shoes,data/raw/teacher/train/images_train/33336.jpg
33343,3,family_c71b6b1b32c8c837,Formal,Formal Shoes,data/raw/teacher/train/images_train/33343.jpg
33353,3,family_14e6b7b8fd345597,Formal,Formal Shoes,data/raw/teacher/train/images_train/33353.jpg
33526,2,family_eb0e6604c2fec4a8,Casual,Heels,data/raw/teacher/train/images_train/33526.jpg
33532,3,family_99fb2842e98a2628,Casual,Casual Shoes,data/raw/teacher/train/images_train/33532.jpg
33576,2,family_bb04b9e42f968f14,Casual,Tshirts,data/raw/teacher/train/images_train/33576.jpg
33580,3,family_2a00d0014618a576,Casual,Tshirts,data/raw/teacher/train/images_train/33580.jpg
33648,1,family_55022de2f1bfd670,Casual,Sandals,data/raw/teacher/train/images_train/33648.jpg
33692,2,family_dd90c22b3016884f,Formal,Formal Shoes,data/raw/teacher/train/images_train/33692.jpg
33693,2,family_c0be1469805b7c97,Formal,Formal Shoes,data/raw/teacher/train/images_train/33693.jpg
33695,1,family_fadf90be982a4d58,Smart Casual,Formal Shoes,data/raw/teacher/train/images_train/33695.jpg
33697,1,family_00d23cbcc9f63092,Smart Casual,Sandals,data/raw/teacher/train/images_train/33697.jpg
33699,3,family_1fc64d6521d7b3c0,Formal,Formal Shoes,data/raw/teacher/train/images_train/33699.jpg
33702,1,family_4ffd243d6af0be26,Smart Casual,Formal Shoes,data/raw/teacher/train/images_train/33702.jpg
33708,1,family_c8c2f18a3216846f,Formal,Formal Shoes,data/raw/teacher/train/images_train/33708.jpg
33735,2,family_7f7e24cf454ee7a2,Casual,Clutches,data/raw/teacher/train/images_train/33735.jpg
33815,2,family_e9de80c57da4fd42,Formal,Trousers,data/raw/teacher/train/images_train/33815.jpg
33824,1,family_cf8f0dd7bbabe53f,Sports,Sports Shoes,data/raw/teacher/train/images_train/33824.jpg
33838,3,family_ec084f1a037e9da9,Sports,Sports Shoes,data/raw/teacher/train/images_train/33838.jpg
33887,1,family_deeb64c93930cce6,Casual,Watches,data/raw/teacher/train/images_train/33887.jpg
33909,1,family_e87b3a287012a05e,Formal,Watches,data/raw/teacher/train/images_train/33909.jpg
33962,3,family_c9d2b8481d99866e,Casual,Tunics,data/raw/teacher/train/images_train/33962.jpg
33968,3,family_c59cbea98812f192,Casual,Shirts,data/raw/teacher/train/images_train/33968.jpg
33969,1,family_4032f48fbb449bd2,Party,Dresses,data/raw/teacher/train/images_train/33969.jpg
33990,3,family_7ba58ee0682f6052,Casual,Scarves,data/raw/teacher/train/images_train/33990.jpg
34072,2,family_fcd4fd0b9791723a,Formal,Heels,data/raw/teacher/train/images_train/34072.jpg
34075,2,family_8abab7f252b49983,Formal,Heels,data/raw/teacher/train/images_train/34075.jpg
34133,3,family_4ebef60a68166c55,Smart Casual,Wallets,data/raw/teacher/train/images_train/34133.jpg
34210,1,family_3fe02ccdf3e4f3c1,Casual,Tshirts,data/raw/teacher/train/images_train/34210.jpg
34216,1,family_713309ffe55310d5,Casual,Tshirts,data/raw/teacher/train/images_train/34216.jpg
34220,2,family_cdd7ba9eae460c57,Casual,Tshirts,data/raw/teacher/train/images_train/34220.jpg
34222,2,family_9be5fd860e1e8221,Casual,Tshirts,data/raw/teacher/train/images_train/34222.jpg
34271,3,family_702b2dc8c9f5d811,Ethnic,Dupatta,data/raw/teacher/train/images_train/34271.jpg
34274,1,family_23a22780a1b4bc60,Ethnic,Dupatta,data/raw/teacher/train/images_train/34274.jpg
34282,2,family_785af38d42fcb044,Ethnic,Dupatta,data/raw/teacher/train/images_train/34282.jpg
34283,1,family_f7b740e3552967a9,Ethnic,Dupatta,data/raw/teacher/train/images_train/34283.jpg
34296,3,family_82cb669af6c70071,Ethnic,Dupatta,data/raw/teacher/train/images_train/34296.jpg
34298,1,family_b5d9d298fd5fe85b,Ethnic,Dupatta,data/raw/teacher/train/images_train/34298.jpg
34299,1,family_9269da711071b0e0,Ethnic,Dupatta,data/raw/teacher/train/images_train/34299.jpg
34302,1,family_76160bff0670ab66,Ethnic,Sarees,data/raw/teacher/train/images_train/34302.jpg
34386,1,family_ca7e8ad5dcdac73d,Casual,Tshirts,data/raw/teacher/train/images_train/34386.jpg
34403,1,family_bda50a6db8fff5bd,Casual,Tshirts,data/raw/teacher/train/images_train/34403.jpg
34455,1,family_73431a99a1e0eea7,Formal,Heels,data/raw/teacher/train/images_train/34455.jpg
34456,1,family_bb0e3277eba24b70,Formal,Heels,data/raw/teacher/train/images_train/34456.jpg
34457,1,family_5c8131210a37f725,Formal,Heels,data/raw/teacher/train/images_train/34457.jpg
34493,2,family_009ae022a2e94f9f,Formal,Skirts,data/raw/teacher/train/images_train/34493.jpg
34504,3,family_236a75b2ceb98dd3,Formal,Trousers,data/raw/teacher/train/images_train/34504.jpg
34547,2,family_b0513a5ba4d3ddbf,Casual,Belts,data/raw/teacher/train/images_train/34547.jpg
34607,3,family_5fb5004f1cca08fa,Casual,Briefs,data/raw/teacher/train/images_train/34607.jpg
34611,3,family_b7d39cc7592a2391,Casual,Briefs,data/raw/teacher/train/images_train/34611.jpg
34631,1,family_60ac3c45122a3201,Sports,Sports Shoes,data/raw/teacher/train/images_train/34631.jpg
34632,3,family_6ef0c1deccf1458c,Sports,Sports Shoes,data/raw/teacher/train/images_train/34632.jpg
34652,3,family_373552777d0c35fe,Sports,Casual Shoes,data/raw/teacher/train/images_train/34652.jpg
34655,3,family_d0f99378a1ddf9d3,Sports,Sports Shoes,data/raw/teacher/train/images_train/34655.jpg
34734,2,family_ace512c344ae623f,Sports,Sports Shoes,data/raw/teacher/train/images_train/34734.jpg
34766,2,family_274330df4b396bb7,Casual,Handbags,data/raw/teacher/train/images_train/34766.jpg
34826,3,family_b12038c91cd88406,Sports,Sports Shoes,data/raw/teacher/train/images_train/34826.jpg
34906,2,family_e576eb00ef9d1d54,Ethnic,Dupatta,data/raw/teacher/train/images_train/34906.jpg
34908,3,family_b9da6402fed0312c,Ethnic,Dupatta,data/raw/teacher/train/images_train/34908.jpg
34910,3,family_2440444855b577ed,Ethnic,Dupatta,data/raw/teacher/train/images_train/34910.jpg
34917,1,family_30390193e871950a,Ethnic,Dupatta,data/raw/teacher/train/images_train/34917.jpg
34926,3,family_835272a0936faa9e,Ethnic,Dupatta,data/raw/teacher/train/images_train/34926.jpg
34930,1,family_acaf0ed6f0d6e785,Ethnic,Dupatta,data/raw/teacher/train/images_train/34930.jpg
34931,1,family_c38fc1bc73a8dbef,Ethnic,Dupatta,data/raw/teacher/train/images_train/34931.jpg
34938,2,family_89e80f14077535e1,Ethnic,Dupatta,data/raw/teacher/train/images_train/34938.jpg
34948,1,family_1a8714eac6e3995d,Ethnic,Dupatta,data/raw/teacher/train/images_train/34948.jpg
34958,2,family_80408427bf40d185,Ethnic,Sarees,data/raw/teacher/train/images_train/34958.jpg
34963,3,family_7224f4ca9e8d0d98,Ethnic,Sarees,data/raw/teacher/train/images_train/34963.jpg
34966,3,family_3ce34b141039b39b,Ethnic,Stoles,data/raw/teacher/train/images_train/34966.jpg
34969,1,family_459d0481d5e35cc0,Ethnic,Stoles,data/raw/teacher/train/images_train/34969.jpg
34973,2,family_ee4892a7770d4598,Ethnic,Stoles,data/raw/teacher/train/images_train/34973.jpg
34975,3,family_a064ec666c63509b,Ethnic,Stoles,data/raw/teacher/train/images_train/34975.jpg
35000,1,family_498675139022f40a,Ethnic,Stoles,data/raw/teacher/train/images_train/35000.jpg
35008,3,family_01b924f51c317922,Ethnic,Stoles,data/raw/teacher/train/images_train/35008.jpg
35036,2,family_c324f7de6ff2e9eb,Ethnic,Churidar,data/raw/teacher/train/images_train/35036.jpg
35037,2,family_a62625aea234a477,Ethnic,Churidar,data/raw/teacher/train/images_train/35037.jpg
35042,1,family_706a170d5cae239d,Ethnic,Kurtas,data/raw/teacher/train/images_train/35042.jpg
35051,2,family_f106bca47fb80745,Ethnic,Kurtis,data/raw/teacher/train/images_train/35051.jpg
35087,3,family_65747e0d1a649371,Formal,Ties,data/raw/teacher/train/images_train/35087.jpg
35095,1,family_1d99204e1cedfa12,Casual,Scarves,data/raw/teacher/train/images_train/35095.jpg
35219,2,family_8b6781f6713979b4,Casual,Casual Shoes,data/raw/teacher/train/images_train/35219.jpg
35304,1,family_97d3c3344c245422,Ethnic,Earrings,data/raw/teacher/train/images_train/35304.jpg
35317,3,family_1d0e40079ea05c7e,Ethnic,Earrings,data/raw/teacher/train/images_train/35317.jpg
35332,1,family_4577ac22e0156bda,Ethnic,Earrings,data/raw/teacher/train/images_train/35332.jpg
35395,1,family_d6d01059e6eab1f7,Formal,Formal Shoes,data/raw/teacher/train/images_train/35395.jpg
35399,2,family_ed532c91f2a1f7e1,Formal,Formal Shoes,data/raw/teacher/train/images_train/35399.jpg
35429,3,family_3e500fbbdaf3642a,Sports,Sports Shoes,data/raw/teacher/train/images_train/35429.jpg
35475,1,family_7d05fdd0bb864d34,Formal,Formal Shoes,data/raw/teacher/train/images_train/35475.jpg
35483,3,family_0120cc15ec29a980,Formal,Formal Shoes,data/raw/teacher/train/images_train/35483.jpg
35592,1,family_982ed5e775f04460,Casual,Sandals,data/raw/teacher/train/images_train/35592.jpg
35651,1,family_3bf14fa89586a5db,Formal,Formal Shoes,data/raw/teacher/train/images_train/35651.jpg
35654,1,family_d55f912c8cb90d65,Formal,Formal Shoes,data/raw/teacher/train/images_train/35654.jpg
35675,1,family_02b41dff920a5380,Casual,Casual Shoes,data/raw/teacher/train/images_train/35675.jpg
35828,1,family_26c5ec5cc1281542,Travel,Handbags,data/raw/teacher/train/images_train/35828.jpg
35899,1,family_a6cdf4d8257618d3,Casual,Handbags,data/raw/teacher/train/images_train/35899.jpg
35909,2,family_29c4e007e13a0657,Casual,Handbags,data/raw/teacher/train/images_train/35909.jpg
35931,2,family_ef0150515a76ddc8,Sports,Sports Shoes,data/raw/teacher/train/images_train/35931.jpg
35935,1,family_fcb4af9732624c2b,Sports,Sports Shoes,data/raw/teacher/train/images_train/35935.jpg
36016,1,family_3e89881de1a894e8,Formal,Belts,data/raw/teacher/train/images_train/36016.jpg
36026,3,family_a3dcd90731862038,Formal,Belts,data/raw/teacher/train/images_train/36026.jpg
36221,3,family_5b05db014e08b4c4,Sports,Sports Shoes,data/raw/teacher/train/images_train/36221.jpg
36231,2,family_756e167bdb64f9c2,Sports,Sports Shoes,data/raw/teacher/train/images_train/36231.jpg
36234,3,family_db8eac0288693507,Ethnic,Kurtas,data/raw/teacher/train/images_train/36234.jpg
36235,2,family_85edae05d7d32aed,Ethnic,Kurtas,data/raw/teacher/train/images_train/36235.jpg
36295,2,family_31c36b70710b4dcc,Casual,Flats,data/raw/teacher/train/images_train/36295.jpg
36335,3,family_2019801a454c8366,Casual,Socks,data/raw/teacher/train/images_train/36335.jpg
36342,1,family_ad7c6d9977f2d695,Formal,Ties,data/raw/teacher/train/images_train/36342.jpg
36348,1,family_6aec8b10e1e303a8,Formal,Ties,data/raw/teacher/train/images_train/36348.jpg
36349,1,family_eb92708a47d31e28,Formal,Ties,data/raw/teacher/train/images_train/36349.jpg
36352,2,family_bf88c4809c07ecb1,Formal,Ties,data/raw/teacher/train/images_train/36352.jpg
36353,1,family_0cb0ff22c24564f5,Formal,Ties,data/raw/teacher/train/images_train/36353.jpg
36355,2,family_922e6e8a8361ae57,Formal,Ties,data/raw/teacher/train/images_train/36355.jpg
36427,1,family_8346c223da180656,Sports,Sports Shoes,data/raw/teacher/train/images_train/36427.jpg
36445,2,family_95a65e9ef72d15f0,Sports,Sports Shoes,data/raw/teacher/train/images_train/36445.jpg
36448,3,family_c14ed1ae54105a24,Casual,Casual Shoes,data/raw/teacher/train/images_train/36448.jpg
36450,1,family_27f0d121be62fa00,Sports,Sports Shoes,data/raw/teacher/train/images_train/36450.jpg
36462,1,family_2e30b7a37b02fba0,Sports,Sports Shoes,data/raw/teacher/train/images_train/36462.jpg
36493,1,family_1ce331b2e44e5c98,Ethnic,Kurtas,data/raw/teacher/train/images_train/36493.jpg
36509,2,family_3094453015a01467,Casual,Handbags,data/raw/teacher/train/images_train/36509.jpg
36536,1,family_f0837c6899900b20,Casual,Handbags,data/raw/teacher/train/images_train/36536.jpg
36735,1,family_72f4776f8b267cd4,Casual,Tshirts,data/raw/teacher/train/images_train/36735.jpg
36778,1,family_e20623a4fcb736a4,Casual,Watches,data/raw/teacher/train/images_train/36778.jpg
36810,3,family_f5882bd952cdb9e4,Ethnic,Perfume and Body Mist,data/raw/teacher/train/images_train/36810.jpg
36815,2,family_38f563d37716591b,Ethnic,Kurtas,data/raw/teacher/train/images_train/36815.jpg
36832,1,family_b2e2a13dd4903194,Ethnic,Kurtas,data/raw/teacher/train/images_train/36832.jpg
36954,3,family_85aa71b9b79ca1f3,Sports,Sports Shoes,data/raw/teacher/train/images_train/36954.jpg
37102,1,family_889c7cc00d3902ca,Formal,Trousers,data/raw/teacher/train/images_train/37102.jpg
37129,1,family_d7777555076b9231,Formal,Shirts,data/raw/teacher/train/images_train/37129.jpg
37139,2,family_6a17fa1aa6c85bf0,Formal,Shirts,data/raw/teacher/train/images_train/37139.jpg
37224,3,family_f4f88697fe9ef5bc,Casual,Shirts,data/raw/teacher/train/images_train/37224.jpg
37302,3,family_a721554f2c7348b0,Casual,Watches,data/raw/teacher/train/images_train/37302.jpg
37321,1,family_45bcad1cc5830107,Casual,Watches,data/raw/teacher/train/images_train/37321.jpg
37335,3,family_852e2ff9a8f9a9dc,Casual,Watches,data/raw/teacher/train/images_train/37335.jpg
37630,3,family_5e9e7b9a8d72357f,Casual,Tshirts,data/raw/teacher/train/images_train/37630.jpg
37789,1,family_d53ca6382859ef87,Formal,Shirts,data/raw/teacher/train/images_train/37789.jpg
37791,1,family_6f192a4ddb29a726,Formal,Shirts,data/raw/teacher/train/images_train/37791.jpg
37794,2,family_351618eed3ba9420,Formal,Shirts,data/raw/teacher/train/images_train/37794.jpg
37795,1,family_3069abac91e9456a,Formal,Shirts,data/raw/teacher/train/images_train/37795.jpg
37796,2,family_a21ad5953ec9946c,Formal,Shirts,data/raw/teacher/train/images_train/37796.jpg
37808,2,family_1afdb27221b32af4,Formal,Shirts,data/raw/teacher/train/images_train/37808.jpg
37970,2,family_600fdcf1724854e6,Formal,Heels,data/raw/teacher/train/images_train/37970.jpg
38049,3,family_99c256240982368a,Casual,Watches,data/raw/teacher/train/images_train/38049.jpg
38192,3,family_75c14393b0c17612,Casual,Sunglasses,data/raw/teacher/train/images_train/38192.jpg
38342,3,family_9855a9cf6a953078,Casual,Tops,data/raw/teacher/train/images_train/38342.jpg
38402,3,family_c129cbb2ea096514,Casual,Belts,data/raw/teacher/train/images_train/38402.jpg
38562,2,family_6f6fa4100c73e88a,Sports,Shorts,data/raw/teacher/train/images_train/38562.jpg
38577,1,family_5f90d84b6d8fe61d,Sports,Track Pants,data/raw/teacher/train/images_train/38577.jpg
38646,3,family_143bbf3270e0bd72,Sports,Sports Shoes,data/raw/teacher/train/images_train/38646.jpg
38661,2,family_c9e9185c5f86c372,Sports,Sports Shoes,data/raw/teacher/train/images_train/38661.jpg
38666,1,family_ea70d448e302c3e5,Sports,Sports Shoes,data/raw/teacher/train/images_train/38666.jpg
38671,2,family_376647bdc4fe8473,Sports,Sports Shoes,data/raw/teacher/train/images_train/38671.jpg
38673,2,family_c82e51c703faae04,Sports,Sports Shoes,data/raw/teacher/train/images_train/38673.jpg
38722,1,family_310f620398e64fb9,Ethnic,Tunics,data/raw/teacher/train/images_train/38722.jpg
38962,3,family_18238e3107363de9,Travel,Rucksacks,data/raw/teacher/train/images_train/38962.jpg
38971,1,family_df639663d4b3c2b1,Casual,Tshirts,data/raw/teacher/train/images_train/38971.jpg
38974,3,family_f465a6f6cef74bd5,Formal,Shirts,data/raw/teacher/train/images_train/38974.jpg
39031,2,family_03d9b2ed14e352f7,Casual,Free Gifts,data/raw/teacher/train/images_train/39031.jpg
39036,3,family_17583a751501649c,Formal,Cufflinks,data/raw/teacher/train/images_train/39036.jpg
39039,2,family_c50e5b1c39953f1b,Formal,Cufflinks,data/raw/teacher/train/images_train/39039.jpg
39058,1,family_01971954b192a53b,Formal,Cufflinks,data/raw/teacher/train/images_train/39058.jpg
39059,2,family_ddf964e5f9a85f5b,Formal,Cufflinks,data/raw/teacher/train/images_train/39059.jpg
39076,3,family_c93c6a9ccafb2368,Casual,Shirts,data/raw/teacher/train/images_train/39076.jpg
39103,3,family_44843b0a968d6d21,Formal,Trousers,data/raw/teacher/train/images_train/39103.jpg
39134,1,family_69f6b7cdad4c9c00,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/39134.jpg
39136,2,family_822123036e83f22a,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/39136.jpg
39137,3,family_67e48d4a3f62f258,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/39137.jpg
39140,2,family_eea2b5c324624106,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/39140.jpg
39142,1,family_6eb6dd00a4fa6fdf,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/39142.jpg
39149,2,family_c05d29ca9fba513b,Ethnic,Kurtas,data/raw/teacher/train/images_train/39149.jpg
39151,3,family_c5aa8d66926dc2d8,Ethnic,Kurtas,data/raw/teacher/train/images_train/39151.jpg
39152,1,family_4e267aae4c0af1f7,Ethnic,Kurtas,data/raw/teacher/train/images_train/39152.jpg
39167,1,family_a466b6a93a11b935,Ethnic,Kurtas,data/raw/teacher/train/images_train/39167.jpg
39182,2,family_d66d3f2c187ac599,Ethnic,Kurtas,data/raw/teacher/train/images_train/39182.jpg
39283,2,family_143cf46d1f95191a,Casual,Sandals,data/raw/teacher/train/images_train/39283.jpg
39405,1,family_44db076bf44591fd,Smart Casual,Shirts,data/raw/teacher/train/images_train/39405.jpg
39449,3,family_8091dff4a90a7600,Ethnic,Kurtas,data/raw/teacher/train/images_train/39449.jpg
39451,3,family_ef3532c2b52ca0fc,Ethnic,Kurtas,data/raw/teacher/train/images_train/39451.jpg
39467,1,family_222ba9df7a3946e7,Ethnic,Kurtis,data/raw/teacher/train/images_train/39467.jpg
39472,3,family_515719ff99cd197d,Ethnic,Kurtis,data/raw/teacher/train/images_train/39472.jpg
39481,2,family_8115aab29ce26c5c,Ethnic,Kurtis,data/raw/teacher/train/images_train/39481.jpg
39485,1,family_94e6b339de96fb4e,Casual,Backpacks,data/raw/teacher/train/images_train/39485.jpg
39487,3,family_32b984ff506adc13,Travel,Mobile Pouch,data/raw/teacher/train/images_train/39487.jpg
39527,2,family_38bb5c322d729152,Casual,Travel Accessory,data/raw/teacher/train/images_train/39527.jpg
39630,1,family_872f2bc22b04a42f,Sports,Sports Shoes,data/raw/teacher/train/images_train/39630.jpg
39632,3,family_3cd23097df077d65,Sports,Sports Shoes,data/raw/teacher/train/images_train/39632.jpg
39781,2,family_8e7947817c2d816e,Formal,Shirts,data/raw/teacher/train/images_train/39781.jpg
39784,2,family_86b9ee4b2f04251f,Formal,Shirts,data/raw/teacher/train/images_train/39784.jpg
39785,2,family_90bfd28eb0b74f55,Formal,Shirts,data/raw/teacher/train/images_train/39785.jpg
39788,2,family_bb36855f8a8c95d8,Formal,Shirts,data/raw/teacher/train/images_train/39788.jpg
39793,3,family_f79c36e4076bae20,Formal,Trousers,data/raw/teacher/train/images_train/39793.jpg
39795,3,family_b9e4d479b9762fe5,Formal,Trousers,data/raw/teacher/train/images_train/39795.jpg
39801,1,family_c665a6b3d1cb1ed8,Formal,Shirts,data/raw/teacher/train/images_train/39801.jpg
39803,1,family_9cce1d5bcdcb3d08,Formal,Shirts,data/raw/teacher/train/images_train/39803.jpg
39807,3,family_76429ddd2cdcc392,Formal,Trousers,data/raw/teacher/train/images_train/39807.jpg
39889,1,family_e3459fcf533a7dde,Sports,Sports Shoes,data/raw/teacher/train/images_train/39889.jpg
39890,1,family_1ee0efc3865375d4,Sports,Sports Shoes,data/raw/teacher/train/images_train/39890.jpg
39902,1,family_1ecf6ed9c078bee9,Casual,Flats,data/raw/teacher/train/images_train/39902.jpg
39906,3,family_f95607dc97066b06,Sports,Sports Shoes,data/raw/teacher/train/images_train/39906.jpg
39951,1,family_894fec21ceb2b618,Casual,Flip Flops,data/raw/teacher/train/images_train/39951.jpg
39993,2,family_c5a5e53840269e8b,Casual,Casual Shoes,data/raw/teacher/train/images_train/39993.jpg
40081,3,family_8fbf17e6868dba68,Sports,Tshirts,data/raw/teacher/train/images_train/40081.jpg
40126,3,family_9aca39b65e723184,Casual,Shorts,data/raw/teacher/train/images_train/40126.jpg
40166,1,family_ccd660273131deaf,Casual,Sunglasses,data/raw/teacher/train/images_train/40166.jpg
40186,1,family_9ee60235c1c5952d,Ethnic,Kurtis,data/raw/teacher/train/images_train/40186.jpg
40190,1,family_a814c97a9930a999,Ethnic,Kurtis,data/raw/teacher/train/images_train/40190.jpg
40206,1,family_a14ddced14bea896,Formal,Ties,data/raw/teacher/train/images_train/40206.jpg
40216,2,family_e699c7af6e351eec,Formal,Ties,data/raw/teacher/train/images_train/40216.jpg
40221,3,family_b9f1731c2d391c9b,Casual,Belts,data/raw/teacher/train/images_train/40221.jpg
40325,2,family_1068bd02b9da2b09,Sports,Sports Shoes,data/raw/teacher/train/images_train/40325.jpg
40387,3,family_c6f09db9685f3469,Casual,Tops,data/raw/teacher/train/images_train/40387.jpg
40428,3,family_ff9ed79ef130f3e9,Formal,Skirts,data/raw/teacher/train/images_train/40428.jpg
40432,3,family_02fec877e61887d5,Formal,Skirts,data/raw/teacher/train/images_train/40432.jpg
40464,1,family_34469826533fe261,Sports,Sports Shoes,data/raw/teacher/train/images_train/40464.jpg
40473,3,family_fc77d31218a94c91,Sports,Sports Shoes,data/raw/teacher/train/images_train/40473.jpg
40528,1,family_d00633eee37879c9,Formal,Watches,data/raw/teacher/train/images_train/40528.jpg
40558,3,family_187636c16c6623d9,Casual,Watches,data/raw/teacher/train/images_train/40558.jpg
40560,2,family_16bb1f79a950a88f,Casual,Watches,data/raw/teacher/train/images_train/40560.jpg
40569,3,family_c0e8b72b36cb50bf,Ethnic,Kurtas,data/raw/teacher/train/images_train/40569.jpg
40579,2,family_fd0a42c191c01f87,Ethnic,Kurtas,data/raw/teacher/train/images_train/40579.jpg
40581,3,family_4aea4a50b8e3fff8,Ethnic,Kurtas,data/raw/teacher/train/images_train/40581.jpg
40598,2,family_cefffe84c424a755,Ethnic,Kurtis,data/raw/teacher/train/images_train/40598.jpg
40601,1,family_268a601746f2b824,Ethnic,Kurtas,data/raw/teacher/train/images_train/40601.jpg
40606,2,family_1aa7ffa7098c262a,Ethnic,Kurtas,data/raw/teacher/train/images_train/40606.jpg
40609,2,family_ff05531f2d146f7a,Ethnic,Kurtas,data/raw/teacher/train/images_train/40609.jpg
40624,2,family_e419fbe8fce091bd,Ethnic,Kurtas,data/raw/teacher/train/images_train/40624.jpg
40630,3,family_01bfdd8c5bbae84c,Ethnic,Kurtas,data/raw/teacher/train/images_train/40630.jpg
40632,1,family_e5a4595d92a0611a,Ethnic,Kurtas,data/raw/teacher/train/images_train/40632.jpg
40649,1,family_833da6fa90fa2232,Ethnic,Kurtas,data/raw/teacher/train/images_train/40649.jpg
40650,2,family_69e3f18461101257,Ethnic,Kurtas,data/raw/teacher/train/images_train/40650.jpg
40652,2,family_24edf6a2b3eb0d53,Ethnic,Kurtas,data/raw/teacher/train/images_train/40652.jpg
40658,3,family_88ec5b35c310d155,Ethnic,Kurtas,data/raw/teacher/train/images_train/40658.jpg
40670,3,family_c5121d6e22ce7a4a,Casual,Shirts,data/raw/teacher/train/images_train/40670.jpg
40688,1,family_a5dd98f4d148914d,Formal,Formal Shoes,data/raw/teacher/train/images_train/40688.jpg
40691,3,family_a9c78455bba61051,Formal,Formal Shoes,data/raw/teacher/train/images_train/40691.jpg
41209,1,family_123bb1e9ca37efe4,Sports,Sports Shoes,data/raw/teacher/train/images_train/41209.jpg
41324,3,family_57b6bba22fb2ed07,Ethnic,Dupatta,data/raw/teacher/train/images_train/41324.jpg
41328,3,family_3fa32559c64517f3,Ethnic,Dupatta,data/raw/teacher/train/images_train/41328.jpg
41405,1,family_f17cdca67b85200e,Casual,Tops,data/raw/teacher/train/images_train/41405.jpg
41433,3,family_a22fa0cb24b4eba3,Sports,Sports Shoes,data/raw/teacher/train/images_train/41433.jpg
41447,3,family_9e62de335b052185,Sports,Casual Shoes,data/raw/teacher/train/images_train/41447.jpg
41468,2,family_628b9da6dfad4351,Casual,Casual Shoes,data/raw/teacher/train/images_train/41468.jpg
41476,2,family_46bda01ba286f6dd,Formal,Formal Shoes,data/raw/teacher/train/images_train/41476.jpg
41477,1,family_91d40a98253e5966,Casual,Casual Shoes,data/raw/teacher/train/images_train/41477.jpg
41605,2,family_50e066b5e4c1f8f9,Casual,Shirts,data/raw/teacher/train/images_train/41605.jpg
41747,2,family_b58caf08af102adc,Casual,Tshirts,data/raw/teacher/train/images_train/41747.jpg
41781,1,family_1da0e51a062e42e5,Casual,Tunics,data/raw/teacher/train/images_train/41781.jpg
41799,3,family_8de49405be022e4d,Casual,Tops,data/raw/teacher/train/images_train/41799.jpg
41906,1,family_0c28fd69b05e1cb0,Casual,Fragrance Gift Set,data/raw/teacher/train/images_train/41906.jpg
41909,1,family_eac6adc7c167f1bc,Casual,Fragrance Gift Set,data/raw/teacher/train/images_train/41909.jpg
41980,2,family_47afe56cb47294cc,Casual,Tshirts,data/raw/teacher/train/images_train/41980.jpg
42023,2,family_8fde4603de0c8a60,Sports,Sports Shoes,data/raw/teacher/train/images_train/42023.jpg
42028,3,family_afb922e38473fab8,Sports,Sports Shoes,data/raw/teacher/train/images_train/42028.jpg
42042,2,family_591cc969d97601f6,Sports,Sports Shoes,data/raw/teacher/train/images_train/42042.jpg
